"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2321500","Residential Attached","S","623 723 W 3RD STREET","Hamilton","2016","Apartment/Condo","2","North Vancouver","North Vancouver","5/7/2019","CALL-TEXT IRA NO TB","1","$2,041.89","11/7/2018","029-891-833","6","$296.87","11/26/2018","$700,000","$932.09","0.97","1","1","CD-609","$723,000","19","751","$932.09","0.97","Apartment/Condo","1",,"604-961-4733","3.225%-1ST $100K/1.1625% BAL","THE SHORE",,"0",,,,"1","V7M 0E4",,,"BC",,,,
"R2304956","Residential Attached","S","14 17097 64 AVENUE","Cloverdale BC","2004","Townhouse","14","Cloverdale","Surrey","1/30/2019","Touchbase - Jolynn","3","$2,235.55","9/12/2018","026-065-291","3","$313.38","12/6/2018","$700,500","$334.85","0.98","4","3","RMF","$714,900","85","2,092","$334.85","0.97","Townhouse","1",,"604-786-8065","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","The Kentucky",,"1",,,,"2","V3S 1Y5",,,"BC",,,,
"R2314234","Residential Detached","S","11721 194B STREET","South Meadows","1971","House/Single Family","47","Pitt Meadows","Pitt Meadows","2/9/2019","Touchbase","3","$4,327.25","10/9/2018","008-406-391",,,"11/30/2018","$702,000","$347.52","0.98","3","4","R-1","$720,000","52","2,020","$347.52","0.90","House/Single Family","1",,"604-340-9809","0.5% OF SALE PRICE",,,"2","71.50",,,"2","V3Y 1G6",,,"BC",,,,
"R2326011","Residential Detached","S","52464 YALE ROAD","Rosedale Popkum","1981","House with Acreage","37","Rosedale","Rosedale","5/30/2019","PAMELA/DESIRAE","2","$624.20","11/29/2018","005-714-192",,,"12/3/2018","$705,000","$282.00","0.95","3","5","CR","$739,000","4","2,500","$282.00","0.95","House with Acreage","1",,"604-858-7179","3% 1ST $100,000 / 1.15% BAL ***COMMISSION PAYABLE UPON 1ST PHYSICAL INTRO TO PROPERTY, OTHERWISE LESS 25%***",,,"0",,,,"12","V0X 1X1",,,"BC",,,,
"R2292343","Residential Detached","S","34451 THOREAU AVENUE","Abbotsford East","1993","House/Single Family","25","Abbotsford","Abbotsford","1/23/2019","Mark Malewicz","3","$4,315.00","7/23/2018","017-508-282",,,"12/4/2018","$707,000","$234.34","0.97","3","4","RS3","$729,900","134","3,017","$234.34","0.92","House/Single Family","2",,"604-864-5800","3.1% ON THE FIRST $100,000 AND 1.1% ON THE BALANCE","Robert Bateman",,"1","56.00",,,"6","V2S 7H6",,,"BC",,,,
"R2315162","Residential Attached","S","106 15121 19 AVENUE","Sunnyside Park Surrey","1987","Townhouse","31","South Surrey White Rock","Surrey","5/31/2019","Cindy Poppy","2","$2,363.41","10/11/2018","004-740-068",,"$282.12","11/27/2018","$709,000","$523.63","1.00","2","2","MF","$709,800","47","1,354","$523.63","0.97","Townhouse","1",,"604-531-1111","S-3.22% 1ST 100K/1.15% BAL","ORCHARD PARK",,"1",,,,,"V4A 8J5",,"SOLD BY POA","BC",,,,
"R2323610","Residential Attached","S","50 1338 HAMES CRESCENT","Burke Mountain","2013","Townhouse","5","Coquitlam","Coquitlam","4/30/2019","TOUCHBASE","2","$2,787.94","11/19/2018","029-088-968","3","$215.02","11/30/2018","$710,000","$543.23","0.99","2","3","RTM-1","$718,800","11","1,307","$543.23","0.99","Townhouse","1",,"604-838-1333","3.255% PERCENT ON THE FIRST $100,000.00 AND 1.1625% PERCENT ON THE BALANCE","FARRINGTON PARK",,"0","0.00",,,"3","V3E 0J2",,,"BC",,,,
"R2262314","Residential Detached","S","1565 WHITESAILS DRIVE","Bowen Island","1971","House/Single Family","47","Bowen Island","Bowen Island","12/31/2018","Dee Elliott","1","$2,207.58","4/30/2018","008-040-320",,,"11/30/2018","$711,000","$556.34","0.96","1","3","SR2","$739,000","214","1,278","$556.34","0.95","House/Single Family","1",,"604-612-7798","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","Tunstall Bay",,"1","0.00",,,,"V0N 1G2",,,"BC",,,,
"R2325745","Residential Attached","S","33 2217 MARMOT PLACE","Whistler Creek","1987","Townhouse","31","Whistler","Whistler","2/27/2019","ROBIN JANG","1","$2,600.97","11/27/2018","008-969-868",,"$279.16","12/5/2018","$715,000","$1,336.45","0.99","1","1","RTA13","$719,000","8","535","$1,336.45","0.99","Townhouse","1",,"778-828-8044","1.5%","POWDERVIEW",,"1",,,,"1","V0N 1B2",,,"BC",,,,
"R2320953","Residential Attached","S","224 CARDIFF WAY","College Park PM","1977","Townhouse","41","Port Moody","Port Moody","1/5/2019","Kate Miller","1","$2,339.19","11/5/2018","001-564-609","3","$340.12","12/9/2018","$715,000","$424.84","0.96","2","3","MF","$748,000","34","1,683","$424.84","0.96","Townhouse","1",,"604-916-3739","3.22% ON FIRST $100,000 AND 1.15% ON THE BALANCE","Easthill",,"1",,,,"2","V3H 3X8",,,"BC",,,,
"R2322995","Residential Attached","S","301 2239 ST CATHERINES STREET","Mount Pleasant VE","1982","Apartment/Condo","36","Vancouver East","Vancouver","2/14/2019","Kristi","1","$1,374.83","11/14/2018","006-266-398","3","$390.57","11/30/2018","$715,000","$822.78","0.97","2","2","RM-4","$734,900","16","869","$822.78","0.97","Apartment/Condo","1",,"778-387-7371","1.3% OF THE SALE PRICE","PARKVIEW MANOR",,"1",,,,"1","V5T 4M9",,,"BC",,,,
"R2321051","Residential Attached","S","606 69 JAMIESON COURT","Fraserview NW","1992","Apartment/Condo","26","New Westminster","New Westminster","1/16/2019","AARON GUGLANI","2","$2,122.06","11/5/2018","017-333-954",,"$370.47","11/26/2018","$715,000","$625.00","0.95","2","2","APT","$749,000","21","1,144","$625.00","0.95","Apartment/Condo","1",,"604-726-4285","3.255% ON THE FIRST $100,000 + 1.1625% ON THE BALANCE","PALACE QUAY",,"1",,,,"1","V3L 5R3",,,"BC",,,,
"R2313772","Residential Attached","S","19 1318 BRUNETTE AVENUE","Maillardville","1989","Townhouse","29","Coquitlam","Coquitlam","3/9/2019","OLGA","2","$2,128.00","10/9/2018","013-821-911",,"$332.36","12/7/2018","$720,000","$471.20","0.97","3","3","RM-2","$744,900","59","1,528","$471.20","0.96","Townhouse","1",,"604-652-3756","3.225% 1ST $100K + 1.1625% BALANCE","PLACE PARE",,"1",,,,"2","V3K 6R1",,,"BC",,,,
"R2291196","Residential Attached","S","3018 5511 HOLLYBRIDGE WAY","Brighouse","2014","Apartment/Condo","4","Richmond","Richmond","12/31/2018","Winnie Chung Office","2","$1,869.35","7/18/2018","029-231-337",,"$428.24","11/27/2018","$720,000","$713.58","0.94","2","2","RCL3","$769,000","130","1,009","$713.58","0.90","Apartment/Condo","1",,"604-623-7782","3.255%-1ST $100K/1.1625% BAL","ORA",,"0",,,,"1","V7C 0A3",,,"BC",,,,
"R2292393","Residential Detached","S","12216 80B AVENUE","Queen Mary Park Surrey","1980","House/Single Family","38","Surrey","Surrey","12/31/2018","Zachary","2","$2,852.71","7/25/2018","005-481-724",,,"12/4/2018","$720,000","$507.04","0.98","2","3","RS1","$738,000","132","1,420","$507.04","0.93","House/Single Family","1",,"604-583-2000","3.22% FIRST $100,000 AND 1.15% BALANCE",,"70x76x32","1","70.00",,,"4","V3W 7R5",,,"BC",,,,
"R2326692","Residential Detached","S","5434 CHINOOK STREET","Vedder S Watson-Promontory","2006","House/Single Family","12","Sardis","Sardis","6/5/2019","Crystal or Jen","3","$3,991.75","12/4/2018","026-370-093",,,"12/10/2018","$721,000","$261.23","1.00","3","6","CD13","$719,900","6","2,760","$261.23","1.00","House/Single Family","2",,"604-858-1800","3.5% 1ST $100,000 / 1.25% BAL","Webster Landing","101","1","50.00",,,"5","V2R 0A6",,,"BC",,,,
"R2324520","Residential Attached","S","8 15037 58 AVENUE","Sullivan Station","2000","Townhouse","18","Surrey","Surrey","5/30/2019","COREY OGDEN","2","$2,428.16","11/22/2018","024-075-931","3","$310.25","12/9/2018","$724,000","$326.27","1.00","3","3","CD","$724,900","17","2,219","$326.27","0.97","Townhouse","1",,"604-782-4101","3.25% ON THE FIRST $100,000.00 AND 1.16% ON THE BALANCE","WOODBRIDGE",,"1",,,,"4","V3S 8Z5",,,"BC",,,,
"R2326576","Residential Detached","S","24927 122 AVENUE","Websters Corners","1985","House/Single Family","34","Maple Ridge","Maple Ridge","6/30/2019","TOUCHBASE, ANNY OR SUE","2","$4,175.43","12/3/2018","001-706-977",,,"12/12/2018","$726,000","$521.18","0.97","2","3","RS-1","$750,000","9","1,393","$521.18","0.97","House/Single Family","1",,"604-377-2568","3.255% ON 1ST $100,000 AND 1.1625% ON THE BALANCE",,"139.5","1","63.50",,,"6","V4R 1Z8",,,"BC",,,,
"R2320193","Residential Detached","S","3235 JERVIS CRESCENT","Abbotsford West","1979","House/Single Family","39","Abbotsford","Abbotsford","11/1/2019","Navneet","2","$3,518.83","11/1/2018","005-211-751",,,"12/9/2018","$726,050","$378.15","0.97","3","6","RS3","$745,000","38","1,920","$378.15","0.97","House/Single Family","2",,"604-855-7393","3.22% ON 1ST 100K & 1.15% ON BALANCE",,"104","2","68.50",,,"4","V2T 4R8",,,"BC",,,,
"R2327037","Residential Detached","S","2073 WILEROSE STREET","Central Abbotsford","1987","House/Single Family","31","Abbotsford","Abbotsford","6/30/2019","Andrew / Christy","2","$4,397.09","12/6/2018","006-983-189",,,"12/11/2018","$727,000","$257.80","0.97","3","5","RS3","$749,700","5","2,820","$257.80","0.97","House/Single Family","1",,"604-859-2341","3.22% OF THE FIRST $100,000 PLUS 1.15% OF THE BALANCE",,"137","2","70.00",,,"4","V2S 2Z4",,"upon offer","BC",,,,
"R2301682","Residential Detached","S","46637 SYLVAN DRIVE","Promontory","2006","House/Single Family","12","Sardis","Sardis","12/31/2018","Beyond Visscher","3","$3,783.43","9/4/2018","018-411-860",,,"12/8/2018","$728,000","$223.86","0.99","4","6","SR","$735,000","95","3,252","$223.86","0.91","House/Single Family","2",,"604-368-0512","3% 1ST $100,000 / 1.25% BAL",,"105","1","66.00",,,"6","V2R 3W4",,,"BC",,,,
"R2321566","Residential Attached","S","409 1680 W 4TH AVENUE","False Creek","2009","Apartment/Condo","9","Vancouver West","Vancouver","3/31/2019","Text Kaleigh","1","$1,604.00","11/7/2018","028-022-629",,"$355.24","11/30/2018","$728,000","$1,073.75","0.99","1","1","C-2B","$739,000","23","678","$1,073.75","0.99","Apartment/Condo","1",,"778-837-4698","3.255% ON THE 1ST $100,000 + 1.1625% ON THE BALANCE","Mantra",,"0",,,,"1","V6J 1L9",,"Property was tenanted","BC",,,,
"R2323409","Residential Attached","S","205 4733 W RIVER ROAD","Ladner Elementary","1990","Apartment/Condo","28","Ladner","Delta","4/30/2019","WHITEHEAD TEAM","2","$2,028.21","11/15/2018","016-432-428","3","$519.53","12/5/2018","$729,999","$484.73","0.99","2","2","CD170","$735,000","20","1,506","$484.73","0.99","Apartment/Condo","1",,"604-590-2444","4% ON THE FIRST $100,000.00 AND 1.499% ON THE BALANCE UPON FIRST PHYSICAL INTRODUCTION OTHERWISE $500.00","RIVER WEST",,"1",,,,"2","V4K 1R9",,,"BC",,,,
"R2314795","Residential Detached","S","2984 GLENSHIEL DRIVE","Abbotsford East","1986","House/Single Family","32","Abbotsford","Abbotsford","1/13/2019","Kyle","2","$4,020.56","10/12/2018","000-739-855",,,"12/3/2018","$730,000","$256.14","0.96","3","3","RES","$759,000","52","2,850","$256.14","0.94","House/Single Family","1",,"778-808-2218","3.22% ON THE FIRST $100K AND 1.15% ON BALANCE",,"105","2","106.00",,,"10","V3G 1G8",,,"BC",,,,
"R2316895","Residential Attached","S","2002 6333 SILVER AVENUE","Metrotown","2015","Apartment/Condo","3","Burnaby South","Burnaby","3/31/2019","HENRY","2","$1,805.08","10/19/2018","029-563-763",,"$278.81","12/8/2018","$730,000","$977.24","0.96","2","2","CD","$758,000","50","747","$977.24","0.96","Apartment/Condo","1",,"604-355-8777","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE",,,"0",,,,"1","V5H 0C3",,,"BC",,,,
"R2320256","Residential Detached","S","47227 LAUGHINGTON PLACE","Promontory","2008","House/Single Family","10","Sardis","Sardis","1/2/2019","Cameron Van Klei","3","$3,481.53","11/2/2018","027-031-748",,,"12/7/2018","$732,000","$223.17","0.98","4","6","R3","$749,900","35","3,280","$223.17","0.98","House/Single Family","2",,"604-846-7355","2.5% 1ST $100,000 / 1.25% BAL",,"82.02","1","43.93",,,"6","V2R 0J3",,,"BC",,,,
"R2315039","Residential Detached","S","2694 VALEMONT CRESCENT","Abbotsford West","1975","House/Single Family","43","Abbotsford","Abbotsford","4/11/2019","Carrie","2","$3,822.15","10/11/2018","002-477-831",,,"11/29/2018","$732,500","$268.51","0.98","3","5","RS3","$750,000","49","2,728","$268.51","0.95","House/Single Family","1",,"604-870-4334","S-3.22% 1ST 100K/1.15% BAL",,"120","3","70.00",,,"3","V2T 3V5",,"OWNER DOES NOT LIVE THERE","BC",,,,
"R2307140","Residential Detached","S","34722 FARMER ROAD","Poplar","1997","House/Single Family","21","Abbotsford","Abbotsford","3/17/2019","Tibor","3","$3,937.65","9/17/2018","018-742-173",,,"12/2/2018","$735,000","$243.62","0.99","3","3","N11","$745,000","76","3,017","$243.62","0.96","House/Single Family","1",,"604-855-2521","S-3.22% 1ST 100K/1.15% BAL + $3,000 BONUS PAYABLE TO THE BUYER'S AGENT IF THE PROPERTY IS SOLD FIRM ON OR BEFORE DECEMBER 13TH, 2018.","Huntingdon Village - Poplar","104","0","60.00",,,"6","V2S 8E2",,,"BC",,,,
"R2322470","Residential Detached","S","12086 DUNBAR STREET","West Central","1964","House/Single Family","54","Maple Ridge","Maple Ridge","6/30/2019","TOUCBASE","2","$4,902.81","11/13/2018","007-441-835",,,"11/26/2018","$735,000","$244.92","0.92","2","4","RS1","$799,800","13","3,001","$244.92","0.92","House/Single Family","2",,"604-468-0010","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","TOWN CENTRE AREA PLAN - RS1-B",,"2","0.00",,,"4","V2X 5T6",,,"BC",,,,
"R2322877","Residential Detached","S","1834 DAHL CRESCENT","Central Abbotsford","1987","House/Single Family","31","Abbotsford","Abbotsford","5/31/2019",,"2","$4,341.60","11/14/2018","005-841-666",,,"11/26/2018","$735,000","$300.61","0.99","2","5","SFD","$739,900","12","2,445","$300.61","0.99","House/Single Family","1",,,"3.22% FIRST $100,000  1.15% ON THE BALANCE",,,"1","0.01",,,"5","V2S 6V4",,,"BC",,,,
"R2326903","Residential Detached","S","11587 240 STREET","Cottonwood MR","2004","House/Single Family","14","Maple Ridge","Maple Ridge","6/4/2019","TONY","3","$4,244.89","12/4/2018","025-826-042",,,"12/9/2018","$735,000","$319.84","1.00","3","5","CD1-93","$735,000","5","2,298","$319.84","1.00","House/Single Family","2",,"604-671-7840","3.255% ON 1ST $100,000 + 1.1625% OF THE BALANCE",,,"1","0.00",,,"6","V2W 1A3",,,"BC",,,,
"R2305006","Residential Detached","S","50362 KENSINGTON DRIVE","Eastern Hillsides","2015","House/Single Family","3","Chilliwack","Chilliwack","2/28/2019","Kevin","3","$3,298.25","9/10/2018","029-601-487",,,"12/10/2018","$736,000","$247.98","0.97","3","5","SR","$759,900","91","2,968","$247.98","0.95","House/Single Family","2",,"604-798-8043","3% 1ST $100,000/1.15% BAL",,"117","1","60.00",,,"8","V4Z 1J5",,,"BC",,,,
"R2315759","Residential Detached","S","6675 SCHOOL LANE","Sardis East Vedder Rd","2005","House/Single Family","13","Sardis","Sardis","12/16/2018","STEVE MAINSE","3","$3,894.25","10/16/2018","025-930-231",,,"12/3/2018","$737,500","$201.50","0.95","3","5","R1A","$774,900","48","3,660","$201.50","0.92","House/Single Family","1",,"604-792-0077","$9,000","SARDIS PARK","115","1","54.00",,,,"V2R 2C7",,"OWNER DOESN'T LIVE THERE","BC",,,,
"R2312450","Residential Attached","S","20937 80 AVENUE","Willoughby Heights","2015","Row House (Non-Strata)","3","Langley","Langley","1/1/2019","Eugene","3","$3,803.00","10/1/2018","029-239-630",,,"12/1/2018","$739,000","$334.39","0.99","4","4","R-CL","$748,000","61","2,210","$334.39","0.99","Row House (Non-Strata)","1",,"604-716-4929","S-3.22% 1ST 100K/1.15% BAL+GST","AMBIANCE",,"2",,,,"3","V2Y 0R3",,,"BC",,,,
"R2322479","Residential Attached","S","101 1333 W 11TH AVENUE","Fairview VW","2008","Apartment/Condo","10","Vancouver West","Vancouver","3/31/2019","PLS NO TOUCH BASE,","1","$2,065.93","11/9/2018","027-503-976",,"$356.87","11/26/2018","$740,000","$1,030.64","0.99","1","1","RM","$749,900","17","718","$1,030.64","0.99","Apartment/Condo","2",,"604-671-5771","3.2% ON 1ST $100,000/1.16% ON BAL","SAKURA",,"1",,,,"1","V6H 0A4",,"INV PROP, OWNERS NOT LIVED-IN SUITE","BC",,,,
"R2284510","Residential Attached","S","1906 555 JERVIS STREET","Coal Harbour","1996","Apartment/Condo","22","Vancouver West","Vancouver","12/31/2018","Angie","1","$2,068.89","6/26/2018","023-226-447","26","$391.60","12/6/2018","$740,000","$1,109.45","0.88","1","1","CD1","$838,000","163","667","$1,109.45","0.82","Apartment/Condo","1",,"604-808-6080","3.2% ON THE FIRST $100K AND 1.15% ON BALANCE","Coal Harbour",,"0",,,,"1","V6E 4N1",,,"BC",,,,
"R2318982","Residential Attached","S","305 1707 CHARLES STREET","Grandview VE","1996","Apartment/Condo","22","Vancouver East","Vancouver","1/31/2019","Ben Only","1","$2,031.37","10/29/2018","023-931-477",,"$588.94","12/12/2018","$740,000","$641.80","0.99","2","2","C-2C1","$749,900","44","1,153","$641.80","0.93","Apartment/Condo","1",,"604-222-2262","1.25%","City Lights",,"1",,,,"1","V5L 2T6",,,"BC",,,,
"R2326780","Residential Attached","S","29 6188 141 STREET","Sullivan Station","2018","Townhouse","0","Surrey","Surrey","6/30/2019","Shae","3","$0.00","12/3/2018","030-436-524","3","$227.45","12/11/2018","$742,762","$384.25","0.95","4","3","222CD","$779,900","8","1,933","$384.25","0.95","Townhouse","1",,"604-803-4648","3% 1ST 100K/1% BAL+$5,000 BONUS ON AN UNCONDITIONAL CONTRACT ON OR BEFORE DECEMBER 31, 2018","Vantage",,"1",,,,"2","V3X 0J7",,,"BC",,,,
"R2318542","Residential Detached","S","6157 SUNDANCE DRIVE","Cloverdale BC","1979","House/Single Family","39","Cloverdale","Surrey","1/25/2019","Melissa Carr","2","$3,037.25","10/25/2018","000-598-852",,,"11/28/2018","$744,500","$362.11","0.99","2","3","RES","$749,900","15","2,056","$362.11","0.99","House/Single Family","1",,"604-533-3491","3.22% ON 1ST $100,000.00 PLUS 1.15% ON THE BALANCE (UPON FIRST PHYSICAL INTRODUCTION TO THE PROPERTY,EXCLUDES  OPEN HOUSES) OTHERWISE $100.00)).",,,"1","51.60",,,"6","V3S 8B2",,,"BC",,,,
"R2291864","Residential Attached","S","16 39548 LOGGERS LANE","Brennan Center","2018","Townhouse","0","Squamish","Squamish","11/14/2018","LIANE","2","$4,608.12","7/23/2018","030-497-817","3","$164.24","12/10/2018","$745,000","$449.07","0.99","3","3","RM2","$749,900","140","1,659","$449.07","0.95","Townhouse","1",,"604-849-0665","$11,500 PLUS GST","SEVEN PEAKS BY POLYGON",,"0",,,,"2","V8B 0K1",,,"BC",,,,
"R2326552","Residential Attached","S","307 1858 W 5TH AVENUE","Kitsilano","2000","Apartment/Condo","18","Vancouver West","Vancouver","5/31/2019","Kyle Roman (txt or TB ok)","1","$1,885.75","12/4/2018","024-796-140","4","$356.61","12/6/2018","$745,000","$1,034.72","0.99","1","1","RM-4","$749,000","2","720","$1,034.72","0.99","Apartment/Condo","1",,"778-847-3325","3.255% - 1ST $100,000 & 1.1625% OF BALANCE","Greenwich",,"1",,,,"1","V6J 1P3",,"Nov 26, 2018","BC",,,,
"R2310380","Residential Attached","S","20405 82 AVENUE","Willoughby Heights","2018","Row House (Non-Strata)","0","Langley","Langley","6/30/2019","Mark Lofthouse","3","$2,132.47","9/25/2018","029-895-197",,,"11/30/2018","$747,500","$351.93","0.96","4","3","SFD","$779,900","66","2,124","$351.93","0.96","Row House (Non-Strata)","1",,"604-377-2227","S-3% 1ST 100K/1.15% BAL",,"100","1","30.00",,,"2","V2Y 0S3",,"New Construction","BC",,,,
"R2318719","Residential Attached","S","1807 520 COMO LAKE AVENUE","Coquitlam West","2017","Apartment/Condo","1","Coquitlam","Coquitlam","1/31/2019",,"2","$0.00","10/26/2018","030-204-534",,"$335.72","12/6/2018","$747,500","$802.04","0.97","2","2","STRATA","$769,900","41","932","$802.04","0.97","Apartment/Condo","1",,,"3.22% ON THE FIRST $100,000 AND 1% ON THE BALANCE","Crown",,"0",,,,"1","V3J 0B8",,,"BC",,,,
"R2292561","Residential Attached","S","2010 1289 HORNBY STREET","Downtown VW","2020","Apartment/Condo","0","Vancouver West","Vancouver","7/22/2019","Fiona Zhu","1","$0.00","7/23/2018","800-123-489",,"$0.00","12/10/2018","$748,000","$1,319.22","0.88","1","1","CD-1","$848,000","140","567","$1,319.22","0.88","Apartment/Condo","1",,"778-316-5822","3.22 % ON THE 1ST $100,000 PLUS 1.16 % ON THE BALANCE.","BURRARD PLACE",,"0",,,,"1","V6Z 1Z4",,,"BC",,,,
"R2326363","Residential Attached","S","304 1001 RICHARDS STREET","Downtown VW","2004","Apartment/Condo","14","Vancouver West","Vancouver","6/30/2019","Gary Serra","2","$1,898.08","12/3/2018","025-846-132",,"$448.60","12/11/2018","$749,000","$901.32","1.00","2","2","DD","$749,000","8","831","$901.32","1.00","Apartment/Condo","1",,"604-779-3160","3.1% ON THE FIRST $100,00 AND 1.1% ON THE BALANCE","MIRO",,"0",,,,"1","V6B 1J6",,,"BC",,,,
"R2301182","Residential Attached","S","2408 610 GRANVILLE STREET","Downtown VW","2006","Apartment/Condo","12","Vancouver West","Vancouver","12/27/2018","CHOW & KAI GROUP","1","$1,957.34","8/28/2018","026-829-533","32","$293.63","12/5/2018","$749,900","$1,150.15","0.99","1","1","CD-1","$759,900","99","652","$1,150.15","0.96","Apartment/Condo","1",,"604-346-7200","3.1% ON 1ST $100,000/1.15% ON BAL","THE HUDSON",,"0",,,,"1","V6C 3J3",,,"BC",,,,
