"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2322383","Residential Attached","S","202 16528 24A AVENUE","Grandview Surrey","2018","Townhouse","1","South Surrey White Rock","Surrey","6/30/2019","Call Brittany","2","$0.00","11/12/2018","030-302-315",,"$217.47","12/21/2018","$652,500","$396.66","0.98","3","3","RM-30","$665,000","39","1,645","$396.66","0.98","Townhouse","1",,"604-831-2748","3.2% ON THE FIRST $100,000 AND 1.16% ON THE REMAINING","Notting Hill",,"0",,,,"2","V3Z 0P4",,,"BC",,,,
"R2326799","Residential Attached","S","64 18199 70 AVENUE","Cloverdale BC","2009","Townhouse","9","Cloverdale","Surrey","5/5/2019","Anna Poppleton","3","$2,548.72","12/5/2018","027-779-742",,"$273.32","12/14/2018","$653,000","$333.50","0.99","4","3","RM-15","$659,900","9","1,958","$333.50","0.99","Townhouse","1",,"604-319-7735","3.22% ON THE FIRST $100,000 PLUS 1.15% ON THE REMAINING BALANCE UPON PHYSICAL INTRODUCTION TO THEPROPERTY AND BEING THE EFFECTIVE CAUSE OF SALE","Augusta",,"1",,,,"4","V3S 2N9",,,"BC",,,,
"R2319336","Residential Detached","S","10083 243 STREET","Albion","1999","House/Single Family","20","Maple Ridge","Maple Ridge","4/29/2019","JULIETTE","2","$3,994.87","10/29/2018","024-005-142",,,"12/13/2018","$655,000","$274.75","0.98","3","3","R3","$669,900","45","2,384","$274.75","0.96","House/Single Family","1",,"604-785-7671","3.255% ON 1ST $100,000/1.1625% ON BAL",,"93","1","29.00",,,,"V2W 1X3",,,"BC",,,,
"R2312490","Residential Attached","S","1203 3093 WINDSOR GATE","New Horizons","2016","Apartment/Condo","2","Coquitlam","Coquitlam","2/3/2019","TOUCHBASE OR JIM","2","$2,525.93","10/3/2018","029-926-343","27","$264.41","12/15/2018","$655,000","$711.96","0.95","2","2","APT","$688,800","73","920","$711.96","0.90","Apartment/Condo","1",,"604-218-2866","3.255% ON THE FIRST $100,000.00 AND 1.1625% ON THE BALANCE","THE WINDSOR AT WINDSOR GATE",,"1",,,,"1","V3B 0N2",,,"BC",,,,
"R2321843","Residential Detached","S","1773 FAIRVIEW STREET","Poplar","1967","House/Single Family","52","Abbotsford","Abbotsford","2/8/2019","Touchbase","2","$3,180.58","11/8/2018","000-827-789",,,"12/11/2018","$660,000","$291.01","0.96","2","4","RS3","$685,000","33","2,268","$291.01","0.89","House/Single Family","1",,"604-309-9398","S-3.22% 1ST 100K/1.15% BAL",,,"2","0.00",,,,"V2S 3E9",,,"BC",,,,
"R2322204","Residential Attached","S","332 9388 ODLIN ROAD","West Cambie","2014","Apartment/Condo","4","Richmond","Richmond","2/28/2019","Patsy Hui (no txt)","2","$1,823.17","11/10/2018","029-423-538",,"$448.67","12/12/2018","$660,000","$716.61","0.96","2","2","ZR24","$689,000","32","921","$716.61","0.96","Apartment/Condo","1",,"604-275-9787","3.255% 1ST $100K/1.1625% BAL","OMEGA",,"0",,,,"1","V6X 0L5",,"Nov 9, 2018","BC",,,,
"R2328059","Residential Attached","S","806 1783 MANITOBA STREET","False Creek","2015","Apartment/Condo","3","Vancouver West","Vancouver","12/12/2019","Daniel Silveira","1","$1,718.08","12/12/2018","029-482-941",,"$300.00","12/17/2018","$661,000","$1,107.20","1.00","1","1","CD-1","$659,000","5","597","$1,107.20","1.00","Apartment/Condo","1",,"604-781-4117","3.25% OF THE FIRST $100,000 AND 1.15% OF THE BALANCE","West",,"0",,,,"1","V5Y 0K1",,"Owner never lived in suite","BC",,,,
"R2324248","Residential Detached","S","46446 LEAR DRIVE","Promontory","2003","House/Single Family","15","Sardis","Sardis","2/28/2019","Beyond Visscher","3","$3,101.80","11/21/2018","024-319-287",,,"12/11/2018","$665,000","$221.22","0.95","4","5","R3","$699,900","20","3,006","$221.22","0.95","House/Single Family","2",,"604-368-0512","3% 1ST $100,000 / 1.25% BAL ***BONUS $3000***",,"138 IRR","1","50.00",,,"4","V2R 5P6",,,"BC",,,,
"R2317406","Residential Attached","S","101 12044 S BOUNDARY DRIVE","Panorama Ridge","1989","Townhouse","29","Surrey","Surrey","4/9/2019","Brent's Office","2","$2,429.06","10/22/2018","014-490-617",,"$275.00","12/17/2018","$665,000","$403.03","0.95","3","3","MR15","$699,880","56","1,650","$403.03","0.95","Townhouse","1",,"604-585-7653","8.22% 1ST 100K/1.15% BAL","Park Wynd",,"2",,,,"4","V3X 2B4",,,"BC",,,,
"R2264816","Residential Detached","S","2450 MARLEAU ROAD","St. Lawrence Heights","2004","House with Acreage","14","PG City South (Zone 74)","Prince George","11/30/2018","HARRY","3","$6,579.96","5/4/2018","023-316-217",,,"12/12/2018","$665,000","$175.00","0.99","4","6","RS2","$674,900","222","3,800","$175.00","0.91","House with Acreage","1",,"250-981-3574","3.5% ON THE FIRST $100,000/1% ON THE REMAINDER",,"0","1","0.00",,,,"V2N 5G5",,,"BC",,,,
"R2323760","Residential Attached","S","1707 7088 18TH AVENUE","Edmonds BE","2007","Apartment/Condo","12","Burnaby East","Burnaby","2/28/2019","Karen- NO TB","2","$2,348.68","11/19/2018","027-186-407",,"$282.38","12/17/2018","$666,000","$730.26","0.99","2","2","CD","$672,000","28","912","$730.26","0.99","Apartment/Condo","1",,"604-202-7225","3.1% ON THE FIRST $100,000 + 1.1% ON THE BALANCE",,,"1",,,,"1","V3N 0A2",,,"BC",,,,
"R2326297","Residential Attached","S","402 14100 RIVERPORT WAY","East Richmond","2006","Apartment/Condo","12","Richmond","Richmond","2/28/2019","Annie Zhang","2","$1,795.58","12/3/2018","026-751-267","4","$535.30","12/12/2018","$666,050","$559.71","0.95","2","2","RES","$699,000","9","1,190","$559.71","0.95","Apartment/Condo","1",,"778-893-5429","3.255% OF FIRST $100,000, 1.1625% ON BALANCE","WATERSTONE PIER",,"1",,,,"2","V6W 1M3",,,"BC",,,,
"R2328145","Residential Attached","S","304 121 W 29TH STREET","Upper Lonsdale","1988","Apartment/Condo","31","North Vancouver","North Vancouver","5/14/2019","Doug","2","$2,086.07","12/15/2018","007-624-115","5","$556.75","1/1/2019","$670,000","$502.63","0.96","2","2","CD-103","$700,000","17","1,333","$502.63","0.96","Apartment/Condo","1",,"604-818-9909","3.2% ON THE FIRST $100,000.00 & 1.15% ON THE BALANCE.","SOMERSET GREEN",,"1",,,,"1","V7N 4L6",,,"BC",,,,
"R2324256","Residential Attached","S","1718 1618 QUEBEC STREET","Mount Pleasant VE","2014","Apartment/Condo","5","Vancouver East","Vancouver","5/31/2019",,"1","$1,428.30","11/21/2018","029-395-712",,"$327.17","12/15/2018","$670,000","$1,040.37","0.96","1","1","CD-1","$698,800","24","644","$1,040.37","0.96","Apartment/Condo","1",,,"3.025% ON 1ST $100,000/1.016% ON BAL",,,"0",,,,,"V6A 0C5",,,"BC",,,,
"R2327513","Residential Detached","S","2943 MCBRIDE STREET","Abbotsford East","1980","House/Single Family","38","Abbotsford","Abbotsford","5/31/2019","Andrew / Christy","3","$3,524.76","12/10/2018","005-128-731",,,"12/13/2018","$670,000","$288.79","1.02","3","3","LUC164","$659,700","3","2,320","$288.79","1.02","House/Single Family","1",,"604-859-2341","3.22% OF THE FIRST $100,000 PLUS 1.15% OF THE BALANCE",,"100","1","65.00",,,"4","V3G 1G9",,"upon offer","BC",,,,
"R2315967","Residential Attached","S","1508 1166 MELVILLE STREET","Coal Harbour","1998","Apartment/Condo","20","Vancouver West","Vancouver","1/31/2019","Milad Khavari (Prefer Text)","1","$1,145.27","10/16/2018","023-721-065","30","$275.65","12/18/2018","$675,000","$1,147.96","0.97","1","1","CD-1","$699,000","63","588","$1,147.96","0.90","Apartment/Condo","1",,"604-727-2011","3.22% ON THE FIRST $100K + 1.15% ON THE BALANCE. $2,000 COMMISSION BONUS TO SELLING AGENT IF SOLD IN THE MONTH OF DECEMBER. (CHRISTMAS BONUS)","ORCA",,"0",,,,"1","V6B 2M4",,"INVESTMENT PPTY","BC",,,,
"R2327051","Residential Detached","S","18844 120 AVENUE","Central Meadows","1975","House/Single Family","43","Pitt Meadows","Pitt Meadows","5/11/2019","TOUCHBASE","1","$4,379.80","12/5/2018","000-623-075",,,"12/11/2018","$675,000","$519.23","0.96","2","3","R1","$699,900","6","1,300","$519.23","0.96","House/Single Family","1",,,"3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE",,,"1","0.01",,,"8","V3Y 1W4",,,"BC",,,,
"R2303712","Residential Detached","S","4001 TEMPLE STREET","Terrace - City","1993","House/Single Family","25","Terrace (Zone 88)","Terrace","12/28/2018","SHELLY","3","$7,127.74","8/29/2018","023-789-379",,,"12/15/2018","$675,000","$136.78","0.99","5","4","R1","$685,000","108","4,935","$136.78","0.99","House/Single Family","1",,"250-631-6856","3% ON THE FIRST $100,000/1.5% ON THE REMAINDER",,"0","1","0.00",,,,"V8G 5N6",,,"BC",,,,
"R2314276","Residential Detached","S","7162 LICKMAN ROAD","Greendale Chilliwack","1968","House/Single Family","51","Sardis","Sardis - Greendale","2/28/2019","TRACEY","2","$2,635.35","10/10/2018","000-468-860",,,"1/7/2019","$675,000","$424.53","0.99","2","3","AL","$679,900","89","1,590","$424.53","0.96","House/Single Family","1",,"604-793-8256","3% 1ST $100,000/1.25% BAL",,"90/0.16 AC","1","80.00",,,"8","V2R 4A8",,,"BC",,,,
"R2326769","Residential Attached","S","101 2263 TRIUMPH STREET","Hastings","2014","Apartment/Condo","4","Vancouver East","Vancouver","2/28/2019","KELSIE - or TEXT","1","$1,435.29","12/5/2018","029-464-633",,"$237.23","12/13/2018","$679,900","$846.70","1.00","1","2","RM-3A","$679,900","8","803","$846.70","1.00","Apartment/Condo","1",,"778-387-6090","3.225% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE.","TRIUMPH",,"0",,,,"1","V5L 1L2",,,"BC",,,,
"R2320045","Residential Attached","S","601 16525 WATSON DRIVE","Fleetwood Tynehead","2018","Townhouse","1","Surrey","Surrey","2/28/2019","GARY GILL","3","$0.00","11/1/2018","030-377-731",,"$212.49","12/12/2018","$679,900","$412.81","1.00","3","4","RM-30","$679,900","41","1,647","$412.81","1.00","Townhouse","1",,"604-832-0601","S-2%","FLEETWOOD RISE",,"0",,,,"2","V4N 6S1",,,"BC",,,,
"R2325443","Residential Attached","S","803 38 W 1ST AVENUE","False Creek","2015","Apartment/Condo","4","Vancouver West","Vancouver","4/10/2019","or TEXT STERLING","1","$828.47","11/27/2018","029-701-473",,"$311.83","12/20/2018","$680,000","$1,168.38","0.98","1","1","CD-M","$690,880","23","582","$1,168.38","0.98","Apartment/Condo","1",,"604-836-0506","3.225% ON THE FIRST $100,000 AND 1.1625% ON THE REMAINDER OF THE BALANCE","THE ONE",,"0",,,,"1","V5Y 0K3",,,"BC",,,,
"R2326510","Residential Detached","S","11969 234 STREET","Cottonwood MR","1986","House/Single Family","33","Maple Ridge","Maple Ridge","5/31/2019","DEBBIE","3","$5,019.48","12/4/2018","003-282-325",,,"12/23/2018","$680,000","$355.28","0.97","3","5","RS1","$699,900","19","1,914","$355.28","0.97","House/Single Family","1",,"604-312-3705","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","MEADOWLARK","108.25","1","55.40",,,"3","V2X 9M5",,"RENTAL, SELLER NEVER LIVED THERE","BC",,,,
"R2322266","Residential Attached","S","56 5867 129 STREET","Panorama Ridge","2018","Townhouse","0","Surrey","Surrey","3/23/2019","Peter Randhawa","3","$0.00","11/10/2018","030-439-469",,"$0.00","12/11/2018","$680,000","$360.93","0.94","4","4","RM-30","$719,700","31","1,884","$360.93","0.94","Townhouse","1",,"604-445-1030","S-3.22% 1ST 100K/1.15% BAL","Panorama Mews",,"1",,,,"6","V3X 0C7",,,"BC",,,,
"R2275364","Residential Attached","S","43 1255 RIVERSIDE DRIVE","Riverwood","1995","Townhouse","24","Port Coquitlam","Port Coquitlam","12/30/2018","Ed Kinnear","2","$2,869.75","5/31/2018","023-115-840","2","$229.26","12/11/2018","$680,000","$407.67","0.97","3","3","THOUSE","$699,900","194","1,668","$407.67","0.78","Townhouse","1",,"778-928-8007","3.1% ON 1ST $100,000 & 1.0% ON BALANCE",,,"1",,,,"2","V3B 7W5",,,"BC",,,,
"R2322897","Residential Attached","S","405 1230 COMOX STREET","West End VW","1985","Apartment/Condo","33","Vancouver West","Vancouver","3/1/2019","GLENN","1","$1,912.91","11/13/2018","006-463-258","6","$438.10","12/12/2018","$684,000","$826.09","0.98","1","2","RM-5B","$699,900","29","828","$826.09","0.98","Apartment/Condo","1",,"604-420-9100","3.255% ON THE FIRST $100,000, 1.1625% ON THE BALANCE","LA MIRAGE","STRATA","0",,,,"1","V6E 1K7",,,"BC",,,,
"R2320136","Residential Attached","S","506 7108 EDMONDS STREET","Edmonds BE","1991","Apartment/Condo","28","Burnaby East","Burnaby","5/1/2019","LEX MAZUR","2","$2,174.12","11/1/2018","017-823-102",,"$380.89","12/21/2018","$685,000","$613.80","0.98","2","2","CD","$700,000","50","1,116","$613.80","0.90","Apartment/Condo","1",,"604-942-0606","3.255% ON THE FIRST $100,000.00 AND 1.1625% ON THE BALANCE",,,"1",,,,"2","V3N 4X9",,,"BC",,,,
"R2324588","Residential Attached","S","503 907 BEACH AVENUE","Yaletown","1993","Apartment/Condo","25","Vancouver West","Vancouver","2/28/2019","VIRGIL SOH","1","$1,387.16","11/22/2018","018-358-136",,"$322.88","12/14/2018","$688,000","$1,017.75","1.00","1","2","CD-1","$688,000","22","676","$1,017.75","1.00","Apartment/Condo","1",,"604-710-0252","3.255% ON 1ST $100,000/1.1625% ON BAL","CORAL COURT",,"0",,,,,"V6Z 2R3",,,"BC",,,,
"R2325858","Residential Attached","S","1506 5900 ALDERBRIDGE WAY","Brighouse","2008","Apartment/Condo","10","Richmond","Richmond","11/28/2019","Touchbase","2","$1,734.50","11/29/2018","027-495-761","15","$397.02","12/12/2018","$690,000","$711.34","0.99","2","2","APT","$699,900","13","970","$711.34","0.99","Apartment/Condo","1",,"778-388-0618","3.255% OF 1ST $100K, 1.1625% ON BAL","LOTUS",,"0",,,,"1","V6X 0B6",,,"BC",,,,
"R2303388","Residential Attached","S","51 9025 216 STREET","Walnut Grove","1996","Townhouse","23","Langley","Langley","12/31/2018","Paul Klann","2","$3,413.70","9/6/2018","023-364-891",,"$457.30","12/17/2018","$694,000","$372.52","0.97","3","3","RM-1","$719,000","102","1,863","$372.52","0.90","Townhouse","1",,"604-530-0231","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","Coventry Woods",,"2",,,,"2","V1M 2X6",,,"BC",,,,
"R2318834","Residential Attached","S","544 TIPTON STREET","Central Coquitlam","1980","1/2 Duplex","39","Coquitlam","Coquitlam","4/30/2019","BRENT BROWN","1","$3,468.34","10/29/2018","001-521-853",,"$0.00","12/17/2018","$695,000","$604.87","0.98","2","3","RT1","$709,900","49","1,149","$604.87","0.93","1/2 Duplex","1",,"778-885-3520","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE",,"161","0","33.00",,,"4","V3J 5N1",,,"BC",,,,
"R2323539","Residential Detached","S","3835 BALSAM CRESCENT","Central Abbotsford","1981","House/Single Family","37","Abbotsford","Abbotsford","11/16/2019","Parv Harry","2","$3,440.88","11/16/2018","000-439-690",,,"12/12/2018","$695,000","$362.73","0.96","3","5","URBAN4","$724,800","26","1,916","$362.73","0.96","House/Single Family","2",,"604-832-0944","3.22% ON THE FIRST $100,000K PLUS 1.15% ON THE BALANCE",,"100","1","57.00",,,"3","V2S 7A4",,"Upon Accepted Offer","BC",,,,
"R2311364","Residential Detached","S","21875 124 AVENUE","West Central","1972","House/Single Family","46","Maple Ridge","Maple Ridge","1/31/2019","Dwayne / Mike","2","$4,129.13","10/1/2018","007-264-046",,,"12/18/2018","$700,000","$346.36","0.96","3","4","RS-1","$727,000","78","2,021","$346.36","0.95","House/Single Family","1",,"604-817-4578","3.255% OF THE FIRST $100,000 AND 1.1625% OF THE BALANCE",,,"2","70.00",,,"4","V2X 4J1",,,"BC",,,,
"R2273274","Residential Attached","S","2309 610 GRANVILLE STREET","Downtown VW","2006","Apartment/Condo","12","Vancouver West","Vancouver","12/31/2018","PAWADEE","1","$1,701.56","5/24/2018","026-829-398",,"$288.81","12/12/2018","$700,000","$1,080.25","0.88","1","1","CD1","$799,000","202","648","$1,080.25","0.77","Apartment/Condo","1",,"778-995-4639","3.2% ON $100,000/1.16% ON BAL","THE HUDSON",,"0",,,,,"V7S 2Z3",,,"BC",,,,
"R2325623","Residential Attached","S","3108 5470 ORMIDALE STREET","Collingwood VE","2018","Apartment/Condo","1","Vancouver East","Vancouver","5/27/2019","CALL/TEXT SUSAN","2","$1,086.62","11/27/2018","030-420-954","35","$357.22","1/5/2019","$700,000","$934.58","0.96","2","2","CD-1","$729,000","39","749","$934.58","0.96","Apartment/Condo","1",,"604-765-8269","3.2% ON 1ST $100,000/1.15% ON BAL","WALL CENTRE CENTRAL PARK TOWER 3",,"0",,,,"1","V5R 4P9",,,"BC",,,,
"R2311230","Residential Detached","S","32244 PINEVIEW AVENUE","Abbotsford West","9999","House/Single Family","999","Abbotsford","Abbotsford","12/21/2018","DOUG MITTEN","2","$3,356.60","10/1/2018","007-424-876",,,"12/12/2018","$700,000","$355.33","0.97","2","3","RS3","$725,000","72","1,970","$355.33","0.93","House/Single Family","1",,"604-533-3231","S-3.22% 1ST 100K/1.15% BAL",,"IRREG","0","78.00",,,,"V2T 1R3",,,"BC",,,,
"R2324594","Residential Attached","S","1701 4250 DAWSON STREET","Brentwood Park","2008","Apartment/Condo","11","Burnaby North","Burnaby","6/30/2019","TEXT NOEL","2","$2,503.05","11/22/2018","027-518-906","27","$296.83","12/22/2018","$700,000","$833.33","0.97","2","2","CD","$718,000","30","840","$833.33","0.97","Apartment/Condo","1",,"604-788-6868","3.255% 1ST $100,000 & 1.1625% ON BALANCE","OMA2",,"0",,,,"2","V5C 4B1",,,"BC",,,,
"R2313485","Residential Attached","S","2906 6688 ARCOLA STREET","Highgate","2011","Apartment/Condo","7","Burnaby South","Burnaby","4/9/2019","TB or Text","2","$2,642.89","10/9/2018","028-548-311","30","$271.37","12/14/2018","$700,000","$800.00","1.02","2","2","CD","$688,800","66","875","$800.00","0.96","Apartment/Condo","1",,"778-688-5234","3.255% ON 1ST $100,000/1.1625% ON BAL","Luma",,"0",,,,"1","V5E 0B3",,,"BC",,,,
"R2325031","Residential Attached","S","310 621 E 6TH AVENUE","Mount Pleasant VE","1974","Apartment/Condo","45","Vancouver East","Vancouver","5/31/2019","Megan","1","$1,462.02","11/26/2018","003-565-106",,"$381.00","12/14/2018","$700,000","$833.33","0.99","1","2","RM4","$709,900","18","840","$833.33","0.99","Apartment/Condo","1",,"604-530-4141","3.22% ON THE FIRST $100,000 & 1.15% ON THE BALANCE [PLUS GST]","FAIRMONT PLACE",,"0",,,,"1","V5T 4H3",,,"BC",,,,
"R2310557","Residential Attached","S","28 43540 ALAMEDA DRIVE","Chilliwack Mountain","2009","Townhouse","9","Chilliwack","Chilliwack","12/31/2018","CAITLIN OR SARAH","3","$3,523.39","9/27/2018","028-006-577",,"$300.00","12/20/2018","$701,000","$209.69","0.97","4","4","R4","$719,900","84","3,343","$209.69","0.97","Townhouse","1",,"604-846-7355","3% 1ST $100,000/1.15% BAL","Retriever Ridge","0","1","0.00",,,"7","V2R 0J9",,,"BC",,,,
"R2328385","Residential Attached","S","503 2738 LIBRARY LANE","Lynn Valley","2018","Apartment/Condo","0","North Vancouver","North Vancouver","5/20/2019","or text Mark","2","$0.00","12/18/2018","030-550-904",,"$325.98","12/19/2018","$702,500","$824.53","0.98","2","2","CD80","$715,000","1","852","$824.53","0.98","Apartment/Condo","1",,"604-785-6275","3.22% ON THE 1ST 100K AND 1.15% ON THE BALANCE",,,"0",,,,"1","V6J 0B3",,,"BC",,,,
"R2313748","Residential Detached","S","24282 102 AVENUE","Albion","2008","House/Single Family","10","Maple Ridge","Maple Ridge","4/9/2019","JOHN CASHIN","2","$4,022.64","10/9/2018","026-675-641",,,"12/13/2018","$705,000","$426.50","1.00","3","3","RES","$705,000","65","1,653","$426.50","1.00","House/Single Family","1",,"778-903-2274","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BAL","COUNTRY LANE!!","96.784","2","26.57",,,"4","V2W 0C2",,,"BC",,,,
"R2311925","Residential Attached","S","2403 3100 WINDSOR GATE","New Horizons","2018","Apartment/Condo","1","Coquitlam","Coquitlam","1/31/2019","ERROL GAN","2","$0.00","10/1/2018","030-516-943","27","$253.28","12/17/2018","$708,000","$769.57","0.93","2","2","RM6","$758,000","77","920","$769.57","0.93","Apartment/Condo","1",,"604-374-0031","3.2% ON 1ST $100,000/1.1% ON BAL","LLOYD",,"0",,,,"1","V3B 0P3",,,"BC",,,,
"R2318486","Residential Attached","S","6 1135 EWEN AVENUE","Queensborough","2012","Townhouse","7","New Westminster","New Westminster","10/26/2019","MICHAEL GALOPE","2","$1,793.35","10/26/2018","028-887-751","3","$129.50","12/19/2018","$715,000","$531.20","0.98","3","3","RT-3A","$728,000","54","1,346","$531.20","0.98","Townhouse","1",,"778-240-7753","3%-1ST $100K/1% BAL",,,"0",,,,"2","V3M 5E3",,,"BC",,,,
"R2326773","Residential Attached","S","310 928 HOMER STREET","Yaletown","2006","Apartment/Condo","12","Vancouver West","Vancouver","6/30/2019","NAZ","1","$1,675.95","12/4/2018","026-880-903",,"$312.52","12/15/2018","$715,000","$1,043.80","0.98","1","1","APT","$728,000","11","685","$1,043.80","0.98","Apartment/Condo","1",,"604-617-7758","3.255% OF THE FIRST $100,000 PLUS 1.1625% ON THE BALANCE","YALETOWN PARK 1","0","0","0.00",,,"1","V6B 1T7",,"OWNER NEVER LIVED IN","BC",,,,
"R2326217","Residential Attached","S","112 675 PARK CRESCENT","GlenBrooke North","2006","Townhouse","13","New Westminster","New Westminster","3/3/2019","TEAM DAVE VALLEE","2","$3,043.12","12/3/2018","026-617-269","3","$536.33","12/20/2018","$725,000","$518.23","0.99","3","3","MF","$729,900","17","1,399","$518.23","0.94","Townhouse","1",,,"3.22% ON THE FIRST $100,000 & 1.15% ON THE BALANCE","WINCHESTER",,"2",,,,"2","V3L 5W4",,,"BC",,,,
