"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2323362","Residential Attached","S","117 8520 GENERAL CURRIE ROAD","Brighouse South","1990","Apartment/Condo","28","Richmond","Richmond","4/30/2019","CARMEN","2","$1,475.06","11/16/2018","015-263-398","0","$379.51","11/20/2018","$640,000","$570.41","0.99","2","2","RAM1","$649,000","4","1,122","$570.41","0.99","Apartment/Condo","1",,"604-809-9626","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","QUEEN'S GATE",,"1","0.00",,,"1","V6Y 1M2",,"NOV 14, 2018","BC",,,,
"R2321540","Residential Attached","S","10 6895 188 STREET","Clayton","2012","Townhouse","6","Cloverdale","Surrey","3/29/2019","Randy or Jeremy","3","$2,432.51","11/7/2018","028-737-369","3","$282.46","11/20/2018","$640,000","$360.36","0.98","4","4","CD","$649,900","13","1,776","$360.36","0.98","Townhouse","1",,"604-992-9576","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE","Bella Vita",,"0",,,,"2","V4N 0Z8",,,"BC",,,,
"R2270205","Residential Attached","S","1910 233 ROBSON STREET","Downtown VW","2009","Apartment/Condo","9","Vancouver West","Vancouver","5/16/2019","BILL YANG","1","$1,374.54","5/17/2018","027-893-359",,"$223.15","11/15/2018","$642,000","$1,055.92","0.93","1","1","DD","$689,000","182","608","$1,055.92","0.84","Apartment/Condo","1",,"604-760-6379","3.2% ON 1ST $100,000/1.16% ON BAL",,,"0",,,,"1","V6B 0E8",,,"BC",,,,
"R2320718","Residential Detached","S","24321 102A AVENUE","Albion","2002","House/Single Family","16","Maple Ridge","Maple Ridge","5/5/2019","Andre Johnson","3","$3,916.15","11/5/2018","024-001-848",,,"11/15/2018","$642,500","$305.66","0.96","4","4","R3","$669,900","10","2,102","$305.66","0.96","House/Single Family","1",,"778-886-6071","3% ON THE FIRST $100K AND 1.16% ON THE BALANCE","Country Lane",,"1","0.00",,,"4","V2W 1X9",,,"BC",,,,
"R2315273","Residential Attached","S","23 1211 EWEN AVENUE","Queensborough","2008","Townhouse","10","New Westminster","New Westminster","3/15/2019","Vincent Pang (text only)","2","$2,519.69","10/15/2018","027-376-125",,"$373.62","11/23/2018","$645,000","$498.07","0.97","2","3","RM-CD-","$668,000","39","1,295","$498.07","0.97","Townhouse","1",,"604-780-5228","3.255% ON 1ST 100K 1.1625% ON BAL",,,"0",,,,"2","V3M 5E5",,,"BC",,,,
"R2323940","Residential Attached","S","218 9399 ODLIN ROAD","West Cambie","2013","Apartment/Condo","5","Richmond","Richmond","1/20/2019","Nancy Fong","2","$1,769.07","11/20/2018","028-913-094","4","$366.18","11/26/2018","$645,000","$680.38","0.97","2","2","ZLR24","$665,000","6","948","$680.38","0.97","Apartment/Condo","1",,"778-839-9994","3.22% ON 1ST 100K/1.16% ON BAL + $5,000 BONUS","MAYFAIR PLACE",,"0",,,,"1","V6J 0J6",,,"BC",,,,
"R2307406","Residential Attached","S","51 65 FOXWOOD DRIVE","Heritage Mountain","1994","Townhouse","24","Port Moody","Port Moody","4/17/2019","MITCH","2","$2,371.61","9/17/2018","018-694-730",,"$401.26","11/17/2018","$646,000","$461.43","0.97","3","3","R1","$669,000","61","1,400","$461.43","0.97","Townhouse","1",,"604-377-9243","3.255% ON THE FIRST $100,000 AND 1.115% ON THE BALANCE",,,"1",,,,"2","V3H 4X2",,,"BC",,,,
"R2322661","Residential Detached","S","2107 WILDWOOD STREET","Central Abbotsford","1962","House/Single Family","56","Abbotsford","Abbotsford","3/14/2019","David","2","$4,084.55","11/14/2018","010-605-134",,,"11/18/2018","$647,000","$260.89","0.93","2","4","RS3","$699,000","4","2,480","$260.89","0.93","House/Single Family","2",,"778-241-6663","3.22 % ON THE 1ST $100,000 AND 1.15 % ON THE BALANCE OF THE PURCHASE PRICE",,"94","1","88.00",,,"5","V2S 2Y7",,,"BC",,,,
"R2308912","Residential Detached","S","34264 CEDAR AVENUE","Central Abbotsford","1968","House/Single Family","50","Abbotsford","Abbotsford","4/28/2019","Megan","2","$3,363.17","9/21/2018","002-374-030",,,"11/16/2018","$648,000","$280.28","1.00","2","4","RS3","$649,900","56","2,312","$280.28","0.93","House/Single Family","1",,"604-530-4141","3.22% ON THE FIRST $100,000 AND 1.15% ON THE REMAINDER",,"120","1","63.00",,,"5","V2S 2W2",,,"BC",,,,
"R2321674","Residential Attached","S","4309 1480 HOWE STREET","Yaletown","2019","Apartment/Condo","0","Vancouver West","Vancouver","5/31/2019","Text/ Email Ben","1","$0.00","11/8/2018","800-125-881",,"$231.53","11/19/2018","$650,000","$1,573.85","0.90","1","1","CD-1","$719,900","11","413","$1,573.85","0.90","Apartment/Condo","1",,"604-626-2725","3.255% ON THE 1ST 100K AND 1.1625% ON THE BALANCE","Vancouver House",,"0",,,,"0","v6z 1c4",,"Disclosure Statement","BC",,,,
"R2316051","Residential Detached","S","47269 BREWSTER PLACE","Promontory","2006","House/Single Family","12","Sardis","Sardis","1/31/2019","Kevin","3","$3,543.26","10/16/2018","026-381-052",,,"11/18/2018","$650,000","$179.06","0.96","4","5","R3","$679,900","33","3,630","$179.06","0.93","House/Single Family","2",,"604-798-8043","3% 1ST $100,000 / 1.15% BAL",,"87","2","48.00",,,"4","V2R 5Z9",,,"BC",,,,
"R2309991","Residential Attached","S","1505 1331 ALBERNI STREET","West End VW","1999","Apartment/Condo","19","Vancouver West","Vancouver","12/31/2018","Text Barry","1","$1,636.46","9/24/2018","024-553-913",,"$362.26","11/23/2018","$650,000","$1,077.94","0.96","1","1","CD-1","$674,900","60","603","$1,077.94","0.89","Apartment/Condo","1",,"604-773-2948","3.2555% ON THE 1ST $100,000/1.1625% ON THE BALANCE","The Lions",,"0",,,,"1","V6E 4S1",,,"BC",,,,
"R2305877","Residential Detached","S","19418 62 AVENUE","Cloverdale BC","1984","House/Single Family","34","Cloverdale","Surrey","12/31/2018","DEAN","1","$2,700.66","9/12/2018","002-270-170",,,"11/20/2018","$650,000","$372.49","0.93","2","3","SFD","$699,900","69","1,745","$372.49","0.93","House/Single Family","1",,"604-583-2000","3.22% FIRST $100,000.00 1.15% ON BALANCE",,"90","1","42.00",,,"3","V3S 7L4",,"SELLER DOESN'T LIVE THERE","BC",,,,
"R2318735","Residential Attached","S","112 8218 207A STREET","Willoughby Heights","2018","Apartment/Condo","1","Langley","Langley","4/30/2019","Rajeev /TB","2","$0.00","10/26/2018","030-583-608","5","$208.00","11/25/2018","$650,000","$405.74","0.93","2","3","CD75","$698,888","30","1,602","$405.74","0.93","Apartment/Condo","1",,"604-725-9700","3.5%-1ST $100,000 AND 1.15% ON BALANCE","WALNUT RIDGE 4 YORKSON",,"1",,,,"2","V2Y 0L2",,"NEW","BC",,,,
"R2299709","Residential Attached","S","149 15550 26 AVENUE","King George Corridor","1997","Townhouse","21","South Surrey White Rock","Surrey","12/31/2018","Stu Graham","2","$2,336.01","8/22/2018","018-560-318",,"$335.41","11/20/2018","$650,000","$379.45","0.97","3","3","RES","$669,900","90","1,713","$379.45","0.90","Townhouse","1",,"604-541-4888","3.22% @ 1ST $100,000 / 1.15% @ BALANCE","Sunnyside Gate",,"1",,,,"2","V4P 1C6",,,"BC",,,,
"R2302034","Residential Attached","S","325 95 MOODY STREET","Port Moody Centre","2012","Townhouse","6","Port Moody","Port Moody","12/31/2018","TOUCHBASE","2","$2,098.79","9/4/2018","029-130-182",,"$300.07","11/24/2018","$650,000","$672.88","0.96","3","2","MULTI","$675,000","81","966","$672.88","0.93","Townhouse","1",,"604-319-4438","3.25% ON THE FIRST $100,000 & 1.16% ON THE REMAINING BALANCE","THE STATION",,"0",,,,"1","V3H 0H2",,,"BC",,,,
"R2316580","Residential Attached","S","42 14377 60 AVENUE","Sullivan Station","2011","Townhouse","7","Surrey","Surrey","4/30/2019","Touchbase/Call/Text Pauline","2","$2,643.35","10/16/2018","028-726-880",,"$265.85","11/17/2018","$652,000","$328.46","0.99","3","3","CDZ","$659,000","32","1,985","$328.46","0.93","Townhouse","1",,"604-313-3021","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE REMAINING BALANCE","Blume",,"1",,,,"2","V3X 0E2",,,"BC",,,,
"R2306263","Residential Attached","S","304 400 CAPILANO ROAD","Port Moody Centre","2008","Apartment/Condo","10","Port Moody","Port Moody","3/12/2019","Louise Hendriks","2","$2,184.08","9/12/2018","027-744-329",,"$363.85","11/16/2018","$655,000","$623.81","0.95","2","2","M3","$689,000","65","1,050","$623.81","0.94","Apartment/Condo","1",,"604-454-4367","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","ARIA II",,"1",,,,"1","V3H 0E1",,,"BC",,,,
"R2294060","Residential Attached","S","20 6929 142 STREET","East Newton","2014","Townhouse","4","Surrey","Surrey","1/31/2019","James Kenneth","2","$2,059.12","7/31/2018","029-294-517",,"$304.00","11/14/2018","$655,000","$332.32","0.96","3","3","RM-15","$679,999","106","1,971","$332.32","0.96","Townhouse","1",,"778-869-9646","S-3% 1ST 100K/1% BAL","REDWOOD",,"1",,,,"2","V3W 5N1",,,"BC",,,,
"R2310183","Residential Detached","S","5206 HEATHER ROAD","Sechelt District","2018","House/Single Family","0","Sunshine Coast","Sechelt","9/24/2019","TERRY, PAM OR RICK","2","$1,391.61","9/24/2018","007-913-110",,,"11/23/2018","$655,238","$343.96","0.94","2","3","R1","$699,000","60","1,905","$343.96","0.92","House/Single Family","1",,"604-740-1771","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE. ** SELLING COMMISSION PAID ONLY ON 1ST PHYSICAL INTRODUCTION TO PROPERTY OTHERWISE $500.00 **",,"141","0","65.00",,,"4","V0N 3A2",,"Y","BC",,,,
"R2322013","Residential Detached","S","44375 VEDDER MOUNTAIN ROAD","Yarrow","9999","House/Single Family","999","Yarrow","Yarrow","4/30/2019","PAMELA/DESIRAE/WILLISKA","2","$3,419.12","11/6/2018","008-770-476",,,"11/17/2018","$656,000","$316.30","0.95","2","3","AL","$689,800","11","2,074","$316.30","0.95","House/Single Family","1",,"604-858-7179","3% 1ST $100,000 / 1.15% BAL ***COMMISSION PAYABLE UPON 1ST PHYSICAL INTRO TO PROPERTY, OTHERWISE LESS 25%***",,"178","2","166.00",,,"10","V2R 4C4",,"ESTATE SALE","BC",,,,
"R2324652","Residential Attached","S","214 7453 MOFFATT ROAD","Brighouse South","1989","Apartment/Condo","29","Richmond","Richmond","5/19/2019","Richie","2","$1,630.75","11/19/2018","013-913-263",,"$337.16","11/27/2018","$658,800","$536.48","1.02","2","3","RAM1","$649,000","8","1,228","$536.48","1.02","Apartment/Condo","1",,"604-781-2128","3.255% 1ST $100,000 & 1.1625% BALANCE",,,"1",,,,"2","V6Y 1X9",,,"BC",,,,
"R2289011","Residential Detached","S","13920 114 AVENUE","Bolivar Heights","1955","House/Single Family","63","North Surrey","Surrey","12/31/2018","Rhonda Wolfram","2","$2,373.77","7/12/2018","010-029-508",,,"11/16/2018","$660,000","$291.01","0.94","2","5","RF","$699,000","64","2,268","$291.01","0.94","House/Single Family","1",,"604-785-4433","3.22% OF 1ST $100,000 & 1.15% OF BALANCE","Bolivar Heights","140.81","0","60.00",,,"6","V3R 2L9",,"(Owner never lived in)","BC",,,,
"R2297206","Residential Attached","S","703 6971 ELMBRIDGE WAY","Brighouse","2014","Apartment/Condo","5","Richmond","Richmond","3/31/2019","William Nip","2","$1,541.97","8/13/2018","029-231-876",,"$337.13","11/24/2018","$660,000","$833.33","0.94","2","2","RCL3","$699,000","89","792","$833.33","0.89","Apartment/Condo","1",,"604-767-7809","3.255% FOR 1ST $100,000 PLUS 1.1625% ON BALANCE","ORA2",,"0",,,,"1","V7C 0A5",,,"BC",,,,
"R2323262","Residential Attached","S","214 128 W 8TH STREET","Central Lonsdale","1996","Apartment/Condo","22","North Vancouver","North Vancouver","5/15/2019","Aaron, Jordan, Matt","2","$1,856.26","11/15/2018","023-174-382",,"$446.32","11/20/2018","$660,000","$597.29","0.97","2","2","CD-274","$679,000","5","1,105","$597.29","0.97","Apartment/Condo","1",,"604-983-2518","3.22% ON THE FIRST $100,000/1.15% ON THE BALANCE","The Library",,"1",,,,"1","V7M 3M1",,,"BC",,,,
"R2308114","Residential Attached","S","102 1340 DUCHESS AVENUE","Ambleside","1980","Apartment/Condo","38","West Vancouver","West Vancouver","12/31/2018","FRANK","1","$1,105.02","9/19/2018","005-966-850","4","$365.49","11/26/2018","$660,000","$806.85","0.99","1","2","MF","$668,000","68","818","$806.85","0.96","Apartment/Condo","1",,"604-929-8000","3.22% OF THE FIRST $100,000 & 1.15% OF THE BALANCE","DUCHESS LANE",,"1",,,,"1","V7T 1H6",,,"BC",,,,
"R2322005","Residential Attached","S","523 10 RENAISSANCE SQUARE","Quay","2006","Apartment/Condo","12","New Westminster","New Westminster","5/31/2019","Touchbase or call Kris","2","$2,475.06","11/9/2018","026-595-966",,"$375.75","11/22/2018","$660,000","$609.98","0.99","2","2","RMW-3B","$668,000","13","1,082","$609.98","0.99","Apartment/Condo","1",,"604-785-5169","3.255% ON THE FIRST $100,000 + 1.1625% ON THE BALANCE","MURANO LOFTS",,"1","0.00",,,"1","V3M 7B1",,,"BC",,,,
"R2313414","Residential Attached","S","49 7111 LYNNWOOD DRIVE","Granville","1998","Townhouse","20","Richmond","Richmond","2/4/2019","Text or Call ROGER","2","$1,792.30","10/9/2018","023-955-121",,"$294.77","11/23/2018","$660,000","$640.78","0.96","2","3","ZT23","$689,000","45","1,030","$640.78","0.95","Townhouse","1",,"604-328-0388","3.255% ON 1ST 100K/1.1625% ON BAL","LAURELWOOD",,"1",,,,"1","V7C 5S9",,,"BC",,,,
"R2315054","Residential Attached","S","11 1800 MAMQUAM ROAD","Garibaldi Estates","2003","Townhouse","15","Squamish","Squamish","10/12/2019","Neal","2","$2,786.93","10/13/2018","025-605-364",,"$276.83","11/14/2018","$660,000","$407.16","0.96","3","3","RM3","$689,000","32","1,621","$407.16","0.96","Townhouse","1",,"604-906-1661","3% ON THE FIRST $100,000 OF SELLING PRICE, AND 1% ON THE REMAINDER OF SELLING PRICE","Virescence",,"2",,,,"2","V8B 0J1",,,"BC",,,,
"R2304359","Residential Detached","S","5270 WESTWOOD DRIVE","Promontory","1999","House/Single Family","19","Sardis","Sardis","3/10/2019","Daniel Delowsky","2","$3,569.45","9/10/2018","024-468-207",,,"11/27/2018","$660,000","$217.32","0.97","3","5","R4","$679,900","78","3,037","$217.32","0.92","House/Single Family","1",,"604-799-2425","3% 1ST $100,000 / 1.25% BAL","Promontory Heights",,"1","60.00",,,"6","V2R 5N9",,,"BC",,,,
"R2310826","Residential Attached","S","41 7979 152 STREET","East Newton","2018","Townhouse","0","Surrey","Surrey","3/31/2019","Ashley Kapler","2","$0.00","9/28/2018","905-003-263",,"$150.00","11/19/2018","$660,000","$464.46","1.00","3","3","RM","$660,000","52","1,421","$464.46","1.00","Townhouse","1",,"604-649-5868","2.53% ON 1ST $100,000 / 1.15% ON THE BALANCE","The Links",,"0",,,,"2","V3S 3M5",,,"BC",,,,
"R2297738","Residential Attached","S","29 16760 25 AVENUE","Grandview Surrey","2018","Townhouse","0","South Surrey White Rock","Surrey","11/30/2018","CALL/TEXT - THU PHAM","2","$0.00","8/14/2018","030-302-790","3","$171.32","11/24/2018","$661,800","$429.46","0.98","3","3","MULTI","$675,000","102","1,541","$429.46","0.96","Townhouse","1",,"604-773-5770","3.255% ON THE 1ST $100K + 1.1625% ON BALANCE","HUDSON",,"0",,,,"2","V3Z 0W4",,,"BC",,,,
"R2311096","Residential Attached","S","30 1188 WILSON CRESCENT","Dentville","2016","Townhouse","2","Squamish","Squamish","1/25/2019","David Wiebe","2","$2,745.47","9/28/2018","029-817-447",,"$139.89","11/16/2018","$662,000","$501.52","0.95","2","3","RM1","$699,800","49","1,320","$501.52","0.93","Townhouse","1",,"604-966-8874","3% OF THE 1ST $100K & 1.1% OF THE BALANCE","The Current",,"0",,,,"4","V8B 0M4",,,"BC",,,,
"R2321273","Residential Detached","S","5224 BRIDLEWOOD DRIVE","Promontory","2006","House/Single Family","12","Sardis","Sardis","2/7/2019","Krystal","3","$3,018.36","11/7/2018","026-221-896",,,"11/16/2018","$665,000","$256.76","0.98","4","4","CD5","$679,900","0","2,590","$256.76","0.98","House/Single Family","2",,"604-768-6717","3.22% 1ST $100,000 / 1.15% BAL",,"98","1","33.00",,,"4","V2R 5W9",,,"BC",,,,
"R2320124","Residential Detached","S","5498 TRAIL ISLAND DRIVE","Sechelt District","1982","House/Single Family","36","Sunshine Coast","Sechelt","4/1/2019","TINA KAIZER/ Kathy 740-1732","2","$4,231.81","11/1/2018","007-074-051",,,"11/24/2018","$666,500","$223.36","0.97","3","4","R1","$688,000","23","2,984","$223.36","0.92","House/Single Family","2",,"604-741-5066","3.255% ON 1ST $100,000 AND 1.1625% ON THE BALANCE.",,"0.00","2","0.00",,,"4","V0N 3A8",,,"BC",,,,
"R2323615","Residential Attached","S","709 813 CARNARVON STREET","Downtown NW","2022","Apartment/Condo","0","New Westminster","New Westminster","2/16/2019","OVATION SALES TEAM","2","$0.00","11/16/2018","800-126-035","32","$383.40","11/26/2018","$669,900","$795.61","1.00","2","2","CD-76","$669,900","10","842","$795.61","1.00","Apartment/Condo","1",,"604-553-8004","3%","OVATION",,"0",,,,"1","V3M 1E9",,"UNDER CONSTRUCTION","BC",,,,
"R2314861","Residential Detached","S","2431 AUSTIN ROAD","Gambier Island","2017","House/Single Family","1","Sunshine Coast","Gambier Island","10/12/2019","Sean","1","$2,011.56","10/12/2018","011-643-439",,,"11/23/2018","$670,000","$744.44","0.89","1","2","SR","$749,000","42","900","$744.44","0.89","House/Single Family","1",,"604-880-9400","3.2% ON THE FIRST $100K AND 1.15% ON THE BALANCE",,,"0","110.00",,,,"V0N 1V0",,,"BC",,,,
"R2319143","Residential Detached","S","577 BAYVIEW DRIVE","Mayne Island","1970","House/Single Family","48","Islands-Van. & Gulf","Mayne Island","4/26/2019","KATHIE WARNING","2","$2,781.19","10/26/2018","003-982-564",,,"11/21/2018","$670,000","$372.22","0.92","2","3","SR","$729,000","26","1,800","$372.22","0.92","House/Single Family","1",,"250-539-0444","3%-1ST $100,000/1.5% ON BALANCE",,,"1","75.00",,,,"V0N 2J1",,,"BC",,,,
"R2320529","Residential Attached","S","1702 135 E 17TH STREET","Central Lonsdale","2013","Apartment/Condo","5","North Vancouver","North Vancouver","4/30/2019","TEXT FARHAD","1","$1,738.41","11/4/2018","029-162-386","20","$283.92","11/22/2018","$670,000","$1,120.40","0.96","1","1","CD-562","$699,000","18","598","$1,120.40","0.96","Apartment/Condo","1",,"604-761-7031","3.22% ON 1ST $100K / 1.15% ON BAL","LOCAL ON LONSDALE",,"1",,,,"1","V7L 0C4",,,"BC",,,,
"R2312669","Residential Attached","S","318 5500 LYNAS LANE","Riverdale RI","1995","Apartment/Condo","23","Richmond","Richmond","3/31/2019","MIKE","2","$1,235.00","10/3/2018","023-229-632","4","$415.19","11/19/2018","$670,000","$728.26","0.97","2","2","ZLR9","$689,800","47","920","$728.26","0.97","Apartment/Condo","1",,"604-760-1134","3.25% ON 1ST$100,000/1.15% ON BAL","THE HAMPTONS",,"2",,,,"2","V7C 5R5",,,"BC",,,,
"R2294556","Residential Attached","S","909 5728 BERTON AVENUE","University VW","2014","Apartment/Condo","4","Vancouver West","Vancouver","1/31/2019",,"1","$1,068.27","8/2/2018","029-227-577",,"$192.06","11/16/2018","$670,000","$1,192.17","0.94","1","1","MF","$709,000","106","562","$1,192.17","0.94","Apartment/Condo","1",,"604-767-6678","3.25% OF 1ST $100K AND 1.16% OF THE BALANCE",,,"0",,,,"1","V6S 0E5",,,"BC",,,,
"R2324275","Residential Attached","S","1 6800 CRABAPPLE DRIVE","Whistler Cay Estates","1985","Townhouse","33","Whistler","Whistler","2/28/2019","Rob Palm","2","$2,799.45","11/19/2018","002-788-403",,"$228.51","11/27/2018","$670,000","$985.29","0.96","2","2","RM2","$699,000","8","680","$985.29","0.96","Townhouse","1",,"604-905-8833","3% ON THE 1ST 100K; 1.5% ON THE BALANCE. PHYSICAL INTRO MUST BE BY BUYER’S AGENT OR COMMISSION WON'T BE PAID & $500 WILL BE RECEIVED BY BUYER'S AGENT",,,"1",,,,,"V0N 1B6",,,"BC",,,,
"R2306948","Residential Detached","S","20291 WANSTEAD STREET","Southwest Maple Ridge","1947","House/Single Family","71","Maple Ridge","Maple Ridge","3/17/2019","FORREST OR JON","2","$3,726.34","9/17/2018","011-523-751",,,"11/23/2018","$671,000","$435.71","0.99","2","3","RS-1","$675,000","67","1,540","$435.71","0.89","House/Single Family","1",,"604-725-0523","3.22%-1ST $100K/1.15% BAL",,"120","0","60.00",,,,"V2X 1J2",,,"BC",,,,
"R2323601","Residential Attached","S","108 2020 W 8TH AVENUE","Kitsilano","1989","Apartment/Condo","29","Vancouver West","Vancouver","1/21/2019","CALL or TEXT 778-881-8392","1","$1,282.67","11/19/2018","010-388-273","4","$349.33","11/26/2018","$671,000","$818.29","1.03","1","2","RM-4","$649,900","7","820","$818.29","1.03","Apartment/Condo","1",,"778-881-8392","3.22% ON 1ST $100,000/1.15% ON BAL","AUGUSTINE GARDENS",,"1",,,,"1","V6J 1W5",,"PROPERTY PREVIOUSLY TENANTED","BC",,,,
"R2299546","Residential Detached","S","9972 128 STREET","Cedar Hills","1955","House/Single Family","63","North Surrey","Surrey","11/19/2018","GITIKA CHAWLA","1","$2,745.24","8/21/2018","005-703-174",,,"11/18/2018","$675,000","$642.86","0.90","1","2","SF","$749,000","89","1,050","$642.86","0.90","House/Single Family","1",,"604-655-9008","3.22% ON THE FIRST $100,000 + 1.15% ON THE BALANCE IF BUYER'S AGENT PESENT AT 1ST & ALL SUBSEQUENT SHOWINGS(EXCEPT OPEN HOUSES) ELSE $500 ONLY PAYABLE",,"112.93","0","60.83",,,"3","V3T 2Y8",,"UPON OFFER","BC",,,,
