"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2308166","Residential Attached","S","1306 3100 WINDSOR GATE","New Horizons","2018","Apartment/Condo","0","Coquitlam","Coquitlam","1/31/2019","EDWARD","2","$1,273.38","9/17/2018","030-516-200","27","$229.99","11/5/2018","$641,000","$759.48","0.97","2","2","RM-6","$659,000","49","844","$759.48","0.96","Apartment/Condo","1",,"778-887-2567","3.0% ON 1ST $100K/1.0% ON BAL","LLOYD",,"0",,,,"1","V3B 0P3",,"RENTAL PROEPRTY","BC",,,,
"R2270205","Residential Attached","S","1910 233 ROBSON STREET","Downtown VW","2009","Apartment/Condo","9","Vancouver West","Vancouver","5/16/2019","BILL YANG","1","$1,374.54","5/17/2018","027-893-359",,"$223.15","11/15/2018","$642,000","$1,055.92","0.93","1","1","DD","$689,000","182","608","$1,055.92","0.84","Apartment/Condo","1",,"604-760-6379","3.2% ON 1ST $100,000/1.16% ON BAL",,,"0",,,,"1","V6B 0E8",,,"BC",,,,
"R2320718","Residential Detached","S","24321 102A AVENUE","Albion","2002","House/Single Family","16","Maple Ridge","Maple Ridge","5/5/2019","Andre Johnson","3","$3,916.15","11/5/2018","024-001-848",,,"11/15/2018","$642,500","$305.66","0.96","4","4","R3","$669,900","10","2,102","$305.66","0.96","House/Single Family","1",,"778-886-6071","3% ON THE FIRST $100K AND 1.16% ON THE BALANCE","Country Lane",,"1","0.00",,,"4","V2W 1X9",,,"BC",,,,
"R2303757","Residential Attached","S","510 3281 E KENT NORTH AVENUE","Champlain Heights","2017","Apartment/Condo","1","Vancouver East","Vancouver","9/6/2019","ANNA","2","$1,801.83","9/6/2018","030-228-476",,"$380.15","11/13/2018","$645,000","$678.23","0.98","2","2","CD-1","$658,000","68","951","$678.23","0.90","Apartment/Condo","1",,"778-834-2662","3.22% ON 1ST $100,000 & 1.1625% ON BALANCE","RHYTHM",,"0",,,,"1","V6T 4Y1",,"yes","BC",,,,
"R2319459","Residential Attached","S","909 251 E 7TH AVENUE","Mount Pleasant VE","2012","Apartment/Condo","6","Vancouver East","Vancouver","1/30/2019","Heather MacLean","1","$1,547.59","10/30/2018","028-757-661","10","$311.81","11/4/2018","$645,000","$971.39","0.99","1","1","IC-3","$649,000","5","664","$971.39","0.99","Apartment/Condo","1",,"604-649-7133","3.255% ON THE 1ST $100,000; 1.1625% ON THE BALANCE","THE DISTRICT SOUTH MAIN",,"0",,,,"1","V5T 0B9",,,"BC",,,,
"R2317071","Residential Attached","S","1508 7088 18TH AVENUE","Edmonds BE","2007","Apartment/Condo","11","Burnaby East","Burnaby","3/31/2019","TEXT/CALL ARIEL","2","$2,317.44","10/22/2018","027-186-253",,"$282.66","11/13/2018","$645,000","$741.38","0.96","2","2","CD","$668,800","22","870","$741.38","0.94","Apartment/Condo","1",,"778-228-6681","3.255% OF THE FIRST $100,000 AND 1.1625% OF THE BALANCE",,"0","1","0.00",,,,"V3N 0A2",,,"BC",,,,
"R2312976","Residential Detached","S","46984 SYLVAN DRIVE","Promontory","2017","House/Single Family","1","Sardis","Sardis","1/9/2019","Ranj Takhar","3","$3,045.67","10/9/2018","029-678-374",,,"11/11/2018","$649,000","$294.73","0.98","3","4","R3","$659,900","33","2,202","$294.73","0.95","House/Single Family","2",,"604-859-3141","3.22% 1ST $100,000 / 1.15% BAL",,,"1","87.00",,,"4","V2R 0X2",,,"BC",,,,
"R2304826","Residential Attached","S","1604 4815 ELDORADO MEWS","Collingwood VE","2013","Apartment/Condo","5","Vancouver East","Vancouver","3/10/2019","Jory","1","$1,347.67","9/10/2018","029-023-513",,"$317.51","11/11/2018","$650,000","$932.57","0.96","1","2","CD-1","$675,000","62","697","$932.57","0.96","Apartment/Condo","1",,"604-723-4016","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE.","2300 KINGSWAY",,"0",,,,"1","V5R 0B2",,,"BC",,,,
"R2296062","Residential Attached","S","306 1212 MAIN STREET","Downtown SQ","2011","Apartment/Condo","7","Squamish","Squamish","11/7/2018","Terry","2","$2,376.28","8/7/2018","028-647-556",,"$374.82","11/5/2018","$650,000","$500.38","0.93","3","3","CD34","$697,500","90","1,299","$500.38","0.89","Apartment/Condo","1",,"604-849-1098","3% ON THE FIRST $100,000 & 1% ON THE BALANCE OF PURCHASE PRICE","Aqua",,"1",,,,"2","V8B 0S1",,,"BC",,,,
"R2288408","Residential Attached","S","303 930 W 16TH AVENUE","Cambie","2010","Apartment/Condo","8","Vancouver West","Vancouver","2/28/2019","Client Care (no text/toucbase)","1","$1,504.83","7/10/2018","028-048-971","4","$325.76","11/6/2018","$650,000","$923.30","0.97","1","2","RM4","$668,000","119","704","$923.30","0.97","Apartment/Condo","1",,"604-224-5277","3.2% ON THE FIRST $100,000 AND 1.1% ON THE BALANCE","Laurel Oak",,"0",,,,"1","V5Z 1T2",,,"BC",,,,
"R2317253","Residential Attached","S","49 16760 61 AVENUE","Cloverdale BC","2003","Townhouse","15","Cloverdale","Surrey","10/22/2019","Wes","3","$2,532.71","10/22/2018","025-689-444",,"$325.45","11/10/2018","$650,000","$310.26","0.96","4","3","MFD","$674,900","19","2,095","$310.26","0.95","Townhouse","1",,"778-389-5851","3.22% OF FIRST 100,000 AND 1.15% OF BALANCE.","Harvest Landing",,"1",,,,"4","V3S 3V4",,,"BC",,,,
"R2312955","Residential Attached","S","116 4723 DAWSON STREET","Brentwood Park","2007","Apartment/Condo","11","Burnaby North","Burnaby","1/31/2019","CALL OR TOUCHBASE JEFF","2","$2,190.85","10/5/2018","027-074-994","4","$326.09","11/8/2018","$650,000","$684.93","0.96","2","2","CD","$679,000","34","949","$684.93","0.93","Apartment/Condo","1",,"604-306-0059","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE","COLLAGE",,"1",,,,"1","V5C 0A7",,,"BC",,,,
"R2288701","Residential Attached","S","1102 6133 BUSWELL STREET","Brighouse","2010","Apartment/Condo","8","Richmond","Richmond","12/31/2018","Vivian Deng","2","$1,451.29","7/12/2018","028-057-741",,"$364.45","11/2/2018","$650,000","$734.46","0.94","2","2","CDT1","$688,000","113","885","$734.46","0.92","Apartment/Condo","1",,"778-898-5181","3.255% 1ST 100,000/1.1625% BALANCE.",,,"0",,,,"2","V6Y 0B2",,,"BC",,,,
"R2309332","Residential Attached","S","5 7800 HEATHER STREET","McLennan North","2003","Townhouse","15","Richmond","Richmond","3/30/2019","David Cui","2","$1,829.57","9/24/2018","025-679-457",,"$296.58","11/9/2018","$650,000","$601.85","0.99","3","2","STRATA","$659,000","46","1,080","$601.85","0.93","Townhouse","1",,"778-829-2118","3.255% ON FIRST $100,000 PLUS 1.1625% ON BALANCE",,,"0",,,,"1","V6Y 2P9",,,"BC",,,,
"R2313978","Residential Detached","S","31861 BEECH AVENUE","Abbotsford West","1966","House/Single Family","52","Abbotsford","Abbotsford","12/31/2018","Davinder","3","$4,347.35","10/9/2018","030-472-261",,,"11/3/2018","$651,000","$200.18","0.96","3","5","5A","$674,999","25","3,252","$200.18","0.93","House/Single Family","2",,"604-302-2222","S-3.22% 1ST 100K/1.15% BAL",,"83","2","72.00",,,,"V2T 1G8",,,"BC",,,,
"R2318183","Residential Attached","S","2403 928 HOMER STREET","Yaletown","2007","Apartment/Condo","11","Vancouver West","Vancouver","12/31/2018","Kamer Karakas","1","$1,564.88","10/25/2018","026-882-931","32","$229.50","11/11/2018","$651,500","$1,282.48","0.96","1","1","APT","$679,000","17","508","$1,282.48","0.96","Apartment/Condo","1",,"604-617-5852","3.255% ON THE FIRST $100,000 & 1.1625% ON THE REMAINDER","Yaletown Park",,"0",,,,"1","V6B 1T7",,,"BC",,,,
"R2316116","Residential Attached","S","409 5725 AGRONOMY ROAD","University VW","2006","Apartment/Condo","12","Vancouver West","Vancouver","2/28/2019","NO TB - Text Kim","1","$1,564.03","10/17/2018","026-868-741","4","$242.77","11/2/2018","$652,000","$894.38","0.93","1","1","MF-1","$699,000","16","729","$894.38","0.91","Apartment/Condo","1",,"604-764-7213","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE","GLENLLOYD PARK",,"1",,,,"1","V6T 1L9",,,"BC",,,,
"R2309626","Residential Attached","S","66 16061 85 AVENUE","Fleetwood Tynehead","1996","Townhouse","22","Surrey","Surrey","11/30/2018","James","3","$2,480.91","9/25/2018","023-490-641",,"$294.24","11/13/2018","$655,000","$332.49","0.98","3","4","MR","$665,000","49","1,970","$332.49","0.97","Townhouse","1",,"778-899-3008","3.22% ON 1ST $100K / 1.15% ON BAL",,,"1",,,,"4","V4N 4Y5",,,"BC",,,,
"R2294060","Residential Attached","S","20 6929 142 STREET","East Newton","2014","Townhouse","4","Surrey","Surrey","1/31/2019","James Kenneth","2","$2,059.12","7/31/2018","029-294-517",,"$304.00","11/14/2018","$655,000","$332.32","0.96","3","3","RM-15","$679,999","106","1,971","$332.32","0.96","Townhouse","1",,"778-869-9646","S-3% 1ST 100K/1% BAL","REDWOOD",,"1",,,,"2","V3W 5N1",,,"BC",,,,
"R2318102","Residential Attached","S","9 16458 23A AVENUE","Grandview Surrey","2014","Townhouse","4","South Surrey White Rock","Surrey","3/31/2019","Sandra or Philip","3","$2,176.63","10/24/2018","029-399-271",,"$259.50","11/10/2018","$655,000","$404.57","0.97","4","4","CD","$678,000","17","1,619","$404.57","0.97","Townhouse","1",,"778-833-1169","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","Essence at the Hamptons",,"1",,,,"2","V3Z 0L9",,,"BC",,,,
"R2316113","Residential Attached","S","99 9208 208 STREET","Walnut Grove","1993","Townhouse","25","Langley","Langley","2/16/2019","TOUCHBASE MICHELLE","2","$3,521.31","10/16/2018","018-620-345",,"$319.04","11/1/2018","$655,000","$371.10","0.99","3","3","RM-2","$659,900","16","1,765","$371.10","0.96","Townhouse","1",,"604-533-3491","3.22% ON FIRST $100,000 AND 1.15% ON BALANCE","CHURCHHILL PARK",,"2",,,,"2","V1M 2M9",,,"BC",,,,
"R2319529","Residential Attached","S","606 138 W 1ST AVENUE","False Creek","2013","Apartment/Condo","5","Vancouver West","Vancouver","12/31/2018","Adina","1","$1,527.95","10/30/2018","029-099-871",,"$270.91","11/8/2018","$656,000","$1,244.78","0.99","1","1","CD-1","$665,000","9","527","$1,244.78","0.99","Apartment/Condo","1",,"778-881-7115","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","Wall Centre False Creek",,"0",,,,"1","V5Y 0H5",,,"BC",,,,
"R2316660","Residential Attached","S","2306 7325 ARCOLA STREET","Highgate","2009","Apartment/Condo","9","Burnaby South","Burnaby","3/30/2019","ARVIN","2","$2,372.14","10/18/2018","027-905-535",,"$276.31","11/3/2018","$658,000","$774.12","0.96","2","2","CD16","$686,000","16","850","$774.12","0.96","Apartment/Condo","1",,"604-338-8719","3.255% ON 1ST $100,000/1% ON BAL","ESPRIT II BY BOSA",,"1",,,,"1","V5E 0A8",,,"BC",,,,
"R2316711","Residential Attached","S","14 8560 162 STREET","Fleetwood Tynehead","1990","Townhouse","28","Surrey","Surrey","12/31/2018","TOUCHBASE","2","$2,567.27","10/19/2018","016-213-700","2","$331.75","11/11/2018","$659,000","$364.69","0.99","3","3","MF-15","$669,000","23","1,807","$364.69","0.99","Townhouse","1",,"000-000-0000","3.22% ON THE FIRST $100,000.00 / 1.15% ON THE BALANCE","Lakewood Green",,"2",,,,"2","V4N 1B4",,,"BC",,,,
"R2274892","Residential Detached","S","5577 NICKERSON ROAD","Sechelt District","2008","House/Single Family","10","Sunshine Coast","Sechelt","11/29/2018","TERRY, PAM OR RICK","3","$4,310.86","5/29/2018","029-240-743",,,"11/11/2018","$660,000","$223.96","0.92","3","5","R3","$715,000","166","2,947","$223.96","0.90","House/Single Family","2",,"604-740-1771","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE*SELLING COMMISSION PAID ONLY ON 1ST PHYSICAL INTRODUCTION TO SUBJECT PROPERTY, OTHERWISE $500.00*",,"129","1","75.00",,,"4","V0N 3A7",,,"BC",,,,
"R2315054","Residential Attached","S","11 1800 MAMQUAM ROAD","Garibaldi Estates","2003","Townhouse","15","Squamish","Squamish","10/12/2019","Neal","2","$2,786.93","10/13/2018","025-605-364",,"$276.83","11/14/2018","$660,000","$407.16","0.96","3","3","RM3","$689,000","32","1,621","$407.16","0.96","Townhouse","1",,"604-906-1661","3% ON THE FIRST $100,000 OF SELLING PRICE, AND 1% ON THE REMAINDER OF SELLING PRICE","Virescence",,"2",,,,"2","V8B 0J1",,,"BC",,,,
"R2313066","Residential Detached","S","2310 RIDGEWAY STREET","Abbotsford West","1970","House/Single Family","48","Abbotsford","Abbotsford","3/31/2019","Jennel","2","$3,747.00","10/10/2018","007-302-711",,,"11/13/2018","$660,000","$293.86","0.90","2","4","RS3","$735,000","34","2,246","$293.86","0.88","House/Single Family","1",,"778-874-1079","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE",,,"2","67.00",,,"3","V2T 3H3",,,"BC",,,,
"R2295453","Residential Detached","S","32466 FLEMING AVENUE","Mission BC","2015","House/Single Family","3","Mission","Mission","2/18/2019","Andre Johnson","3","$3,436.94","8/7/2018","029-154-154",,,"11/10/2018","$660,000","$222.82","0.98","4","5","RS1","$675,000","95","2,962","$222.82","0.86","House/Single Family","1",,"778-886-6071","2.5% ON THE FIRST $100K AND 1.15% ON BALANCE",,,"2","10.67",,,"3","V2V 0E3",,,"BC",,,,
"R2309436","Residential Attached","S","2009 4189 HALIFAX STREET","Brentwood Park","2015","Apartment/Condo","3","Burnaby North","Burnaby","12/23/2018","GIANCARLO","2","$2,486.26","9/23/2018","029-544-025",,"$241.88","11/13/2018","$662,000","$860.86","0.95","2","2","MFZ","$699,000","51","769","$860.86","0.95","Apartment/Condo","1",,"604-787-3617","3.2% 1ST $100,000 & 1.1% ON BALANCE",,,"0",,,,"1","V5C 0H9",,,"BC",,,,
"R2309174","Residential Detached","S","51094 SOPHIE CRESCENT","Eastern Hillsides","2015","House/Single Family","3","Chilliwack","Chilliwack","3/31/2019","Linda Sexsmith","3","$3,143.69","9/21/2018","028-779-941",,,"11/3/2018","$662,000","$251.62","0.97","3","4","R3","$679,997","43","2,631","$251.62","0.95","House/Single Family","2",,"604-793-8100","3% 1ST $100,000 / 1.15% BAL","Aspen Woods","104","1","52.00",,,"4","V4Z 0C1",,,"BC",,,,
"R2317378","Residential Detached","S","6680 HENRY STREET","Sardis East Vedder Rd","1975","House/Single Family","43","Sardis","Sardis","3/17/2019","Sarah","2","$3,201.00","10/17/2018","006-321-321",,,"11/12/2018","$662,500","$352.02","0.98","2","3","R1-A","$674,900","26","1,882","$352.02","0.95","House/Single Family","1",,"604-855-8060","3% 1ST $100,000 / 1.15% BAL",,"105","2","81.00",,,"9","V2R 2C2",,,"BC",,,,
"R2261640","Land Only","S","Lot 8 WESCAN ROAD","Halfmn Bay Secret Cv Redroofs",,,,"Sunshine Coast","Halfmoon Bay","12/15/2018","PATRICK/CARRIE",,"$2,351.20","4/26/2018","009-362-371",,,"11/1/2018","$665,000",,"0.95",,,"R2","$699,900","189",,,"0.90","Other",,"Road Access","604-741-1877","3.255% ON 1ST $100,000 & 1.1625% ON THE BALANCE",,"178IRR",,"86.00","Yes",,,"V0N 1Y2",,"NO","BC","None",,"None","City/Municipal"
"R2308721","Residential Attached","S","907 501 PACIFIC STREET","Downtown VW","2000","Apartment/Condo","18","Vancouver West","Vancouver","3/18/2019","KEVIN SIMPSON","1","$1,439.00","9/19/2018","024-638-471",,"$345.02","11/12/2018","$668,000","$1,132.20","0.99","1","1","DD","$674,900","54","590","$1,132.20","0.96","Apartment/Condo","1",,"778-239-9916","3.255% ON 1ST $100,000/1.1625% ON BAL PLUS $3,000 BONUS","THE 501",,"1",,,,"1","V6Z 2X6",,,"BC",,,,
"R2312543","Residential Attached","S","34 15677 24 AVENUE","King George Corridor","1995","Townhouse","23","South Surrey White Rock","Surrey","2/26/2019","Tom McConnell","2","$2,868.57","10/9/2018","018-936-857",,"$312.75","11/6/2018","$670,000","$394.58","0.99","3","3","RM-15","$679,900","28","1,698","$394.58","0.99","Townhouse","1",,"604-583-2000","3.22% ON 1ST $100,000 AND 1.15% ON BALANCE","Summerlea Pointe",,"1",,,,,"V4A 2J6",,"Never lived there","BC",,,,
"R2316567","Residential Attached","S","1 12091 70 AVENUE","West Newton","2014","Townhouse","4","Surrey","Surrey","1/22/2019","Mike Marfori PREC*","3","$2,200.81","10/22/2018","029-343-801",,"$266.51","11/9/2018","$670,000","$370.37","0.96","4","3","CD","$699,800","18","1,809","$370.37","0.96","Townhouse","1",,"604-722-0099","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE.","The Walks",,"1",,,,"2","V3W 1A6",,,"BC",,,,
"R2321032","Residential Attached","S","520 5311 CEDARBRIDGE WAY","Brighouse","2016","Apartment/Condo","2","Richmond","Richmond","5/31/2019","JASMINE BANG","2","$1,805.80","11/4/2018","029-785-251",,"$399.37","11/13/2018","$670,000","$708.99","1.03","2","2","RAH2","$649,000","9","945","$708.99","1.03","Apartment/Condo","1",,"778-927-2264","3.255%-1ST $100K/1.1625% BAL","RIVA",,"0",,,,"2","V6X 0M3",,,"BC",,,,
"R2307544","Residential Attached","S","2102 3100 WINDSOR GATE","New Horizons","2018","Apartment/Condo","0","Coquitlam","Coquitlam","12/31/2018","TEXT/TB ANDY","2","$1,273.38","9/18/2018","030-516-722",,"$229.99","11/3/2018","$670,000","$789.16","0.97","2","2","RM6","$688,000","46","849","$789.16","0.97","Apartment/Condo","1",,"778-322-3188","3.2% ON THE 1ST $100,000; 1.1% ON THE BALANCE",,,"0",,,,"1","V3B 0P3",,,"BC",,,,
"R2319826","Residential Attached","S","209 256 E 2ND AVENUE","Mount Pleasant VE","2009","Apartment/Condo","9","Vancouver East","Vancouver","12/31/2018","ADINA","1","$1,520.45","10/31/2018","028-070-330",,"$276.97","11/4/2018","$674,000","$920.77","0.99","1","1","IC-3","$679,900","4","732","$920.77","0.99","Apartment/Condo","1",,"778-881-7115","3.25% ON 1ST $100,000 / 1.16% ON BALANCE","JACOBSEN",,"0",,,,"1","V5T 1B7",,,"BC",,,,
"R2298154","Residential Detached","S","8448 MIDTOWN WAY","Chilliwack W Young-Well","2018","House/Single Family","0","Chilliwack","Chilliwack","2/15/2019","KEVIN","2","$1,268.36","8/14/2018","029-948-240",,,"11/10/2018","$675,000","$255.20","0.96","3","4","R3","$699,900","88","2,645","$255.20","0.96","House/Single Family","1",,"604-798-8043","2.5% 1ST $100,000 / 1.25% BAL","MIDTOWN","85","1","147.64",,,"4","V2P 1A1",,"Never Occupied","BC",,,,
"R2316204","Residential Attached","S","312 3228 TUPPER STREET","Cambie","2006","Apartment/Condo","12","Vancouver West","Vancouver","4/30/2019","ALLY","1","$1,668.55","10/17/2018","026-683-733",,"$327.77","11/10/2018","$675,000","$883.51","0.97","1","1","C2","$699,000","24","764","$883.51","0.94","Apartment/Condo","1",,"604-290-4829","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE",,,"1",,,,"1","V5Z 4S7",,,"BC",,,,
"R2304777","Residential Attached","S","506 1225 RICHARDS STREET","Downtown VW","2004","Apartment/Condo","14","Vancouver West","Vancouver","9/10/2019","Scott Wallace","1","$1,458.84","9/10/2018","025-744-143",,"$273.77","11/4/2018","$675,000","$1,099.35","0.91","1","1","DD","$738,800","55","614","$1,099.35","0.91","Apartment/Condo","1",,"604-377-4551","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","The Eden",,"1",,,,"1","V6B 1E6",,"Not living in unit","BC",,,,
"R2315813","Residential Attached","S","13 7374 194A STREET","Clayton","2016","Townhouse","2","Cloverdale","Surrey","2/28/2019","JOE APOLONIA","3","$2,359.76","10/14/2018","029-744-440","3","$199.00","11/13/2018","$675,000","$331.21","1.00","4","3","RM","$678,000","30","2,038","$331.21","1.00","Townhouse","1",,"604-939-6666","3.255% 1ST $100,000 & 1.1625% ON BALANCE","ASHER","0","1","0.00",,,"2","V4N 6P8",,,"BC",,,,
"R2321498","Residential Attached","S","2510 909 MAINLAND STREET","Yaletown","2007","Apartment/Condo","11","Vancouver West","Vancouver","5/6/2019","IGOR","1","$1,669.00","11/5/2018","026-879-875","34","$286.00","11/11/2018","$676,000","$1,177.70","0.97","1","1","RES","$699,000","6","574","$1,177.70","0.97","Apartment/Condo","1",,"604-783-8665","3.22% ON FIRST $100K/1.16% ON A BAL","YALETOWN PARK II",,"0",,,,"1","V6B 1S3",,"NEVER OCCUPIED","BC",,,,
"R2309992","Residential Attached","S","201 1631 COMOX STREET","West End VW","1979","Apartment/Condo","39","Vancouver West","Vancouver","12/31/2018","MARK","1","$1,453.74","9/25/2018","005-832-349",,"$409.82","11/13/2018","$676,000","$845.00","0.97","1","2","RM-5A","$699,999","49","800","$845.00","0.91","Apartment/Condo","1",,"778-628-1618","3.1% ON THE FIRST $100,000 AND 1.1% ON THE BALANCE.","WESTENDER 1",,"1",,,,"1","V6G 1P4",,,"BC",,,,
"R2309107","Residential Detached","S","32594 MURRAY AVENUE","Abbotsford West","1983","House/Single Family","35","Abbotsford","Abbotsford","2/28/2019","TouchBase Deb","3","$3,643.65","9/24/2018","001-863-215",,,"11/6/2018","$679,000","$356.43","0.97","3","4","RS3","$699,000","43","1,905","$356.43","0.91","House/Single Family","1",,"604-866-5799","3.25% ON THE FIRST $100,000/1.15% ON THE BALANCE",,"99.94","1","59.96",,,"6","V2T 4T5",,,"BC",,,,
"R2321811","Residential Attached","S","17 2101 WHISTLER ROAD","Nordic","1987","Townhouse","31","Whistler","Whistler","2/15/2019","SALLY","1","$2,468.64","11/8/2018","009-342-061",,"$461.00","11/13/2018","$679,000","$1,137.35","0.99","1","1","TA7","$689,000","5","597","$1,137.35","0.99","Townhouse","1",,"604-932-7741","3% ON THE FIRST $100,000 & 1.5% ON THE BALANCE","HIGHPOINTE",,"1",,,,"1","V0N 1B2",,,"BC",,,,
"R2303552","Residential Attached","S","4 12975 17 AVENUE","Crescent Bch Ocean Pk.","1986","Townhouse","32","South Surrey White Rock","Surrey","3/7/2019","Michael Ireland's Assistant","2","$2,597.89","9/7/2018","005-752-469",,"$430.46","11/3/2018","$680,000","$521.07","1.01","2","2","MR-15","$675,000","57","1,305","$521.07","0.91","Townhouse","1",,"604-541-4888","3.22% ON THE 1ST $100K & 1.15% ON BALANCE. BASED ON 1ST PHYSICAL INTRODUCTION, AND SUBSEQUENT SHOWINGS OTHERWISE $500.","Ocean Park Grove",,"1","0.00",,,"2","V4A 8T3",,"Upon accepted offer","BC",,,,
